time_s,displacement_m,velocity_m_per_s,acceleration_m_per_s2,elastic_force_n,damping_force_n,raw_force_n,force_n,analytical_force_n,contact_active
0.261,0.0007943659772265091,0.0057421684533206846,0.016833933057812993,0.3971829886132546,0.1148433690664137,0.5120263576796683,0.5120263576796683,0.5120263576796683,1.0
0.262,0.0008001165531939519,0.005758974022245587,0.01677717714793592,0.40005827659697596,0.11517948044491175,0.5152377570418877,0.5152377570418877,0.5152377570418877,1.0
0.263,0.0008058839063247442,0.005775722752421882,0.016720255654093616,0.4029419531623721,0.11551445504843764,0.5184564082108097,0.5184564082108097,0.5184564082108097,1.0
0.264,0.0008116679796974388,0.005792414478546366,0.016663169138078245,0.4058339898487194,0.11584828957092731,0.5216822794196467,0.5216822794196467,0.5216822794196467,1.0
0.265,0.0008174687162255667,0.0058090490358784375,0.016605918163310675,0.40873435811278336,0.11618098071756874,0.5249153388303521,0.5249153388303521,0.5249153388303521,1.0
0.266,0.0008232860586582,0.005825626260241733,0.016548503294834916,0.4116430293291,0.11651252520483465,0.5281555545339347,0.5281555545339347,0.5281555545339347,1.0
0.267,0.0008291199495805174,0.00584214598802574,0.016490925099312534,0.4145599747902587,0.11684291976051481,0.5314028945507735,0.5314028945507735,0.5314028945507735,1.0
0.268,0.0008349703314143709,0.005858608056187415,0.01643318414501708,0.4174851657071854,0.11717216112374831,0.5346573268309337,0.5346573268309337,0.5346573268309337,1.0
0.269,0.0008408371464188538,0.005875012302252792,0.01637528100182846,0.4204185732094269,0.11750024604505584,0.5379188192544827,0.5379188192544827,0.5379188192544827,1.0
0.27,0.0008467203366908704,0.005891358564318584,0.01631721624122732,0.4233601683454352,0.11782717128637168,0.5411873396318069,0.5411873396318069,0.5411873396318069,1.0
0.271,0.0008526198441657076,0.005907646681053784,0.016258990436289405,0.4263099220828538,0.11815293362107568,0.5444628557039295,0.5444628557039295,0.5444628557039295,1.0
0.272,0.000858535610617609,0.005923876491701254,0.016200604161679902,0.4292678053088045,0.11847752983402508,0.5477453351428295,0.5477453351428295,0.5477453351428295,1.0
0.273,0.0008644675776603475,0.005940047836079319,0.016142057993647773,0.4322337888301737,0.11880095672158639,0.5510347455517601,0.5510347455517601,0.5510347455517601,1.0
0.274,0.0008704156867478033,0.005956160554583334,0.01608335251002006,0.43520784337390167,0.11912321109166668,0.5543310544655684,0.5543310544655684,0.5543310544655684,1.0
0.275,0.0008763798791745412,0.005972214488187277,0.016024488290196186,0.4381899395872706,0.11944428976374555,0.5576342293510161,0.5576342293510161,0.5576342293510161,1.0
0.276,0.0008823600960763891,0.005988209478445299,0.015965465915142238,0.44118004803819455,0.11976418956890598,0.5609442376071005,0.5609442376071005,0.5609442376071005,1.0
0.277,0.0008883562784310217,0.006004145367493309,0.01590628596738522,0.44417813921551086,0.12008290734986618,0.564261046565377,0.564261046565377,0.564261046565377,1.0
0.278,0.0008943683670585393,0.006020021998050512,0.015846949031007335,0.44718418352926964,0.12040043996101024,0.5675846234902799,0.5675846234902799,0.5675846234902799,1.0
0.279,0.0009003963026220541,0.006035839213420977,0.015787455691640185,0.45019815131102703,0.12071678426841954,0.5709149355794466,0.5709149355794466,0.5709149355794466,1.0
0.28,0.000906440025628276,0.0060515968574951715,0.015727806536459013,0.453220012814138,0.12103193714990343,0.5742519499640414,0.5742519499640414,0.5742519499640414,1.0
0.281,0.0009124994764280984,0.00606729477475151,0.0156680021541769,0.4562497382140492,0.1213458954950302,0.5775956337090794,0.5775956337090794,0.5775956337090794,1.0
0.28200000000000003,0.0009185745952171889,0.0060829328102578895,0.015608043135038953,0.45928729760859444,0.12165865620515778,0.5809459538137522,0.5809459538137522,0.5809459538137522,1.0
0.28300000000000003,0.0009246653220365775,0.00609851080967321,0.015547930070816483,0.46233266101828874,0.12197021619346421,0.5843028772117529,0.5843028772117529,0.5843028772117529,1.0
0.28400000000000003,0.0009307715967732491,0.006114028619248908,0.015487663554801167,0.4653857983866246,0.12228057238497816,0.5876663707716028,0.5876663707716028,0.5876663707716028,1.0
0.28500000000000003,0.000936893359160737,0.006129486085830466,0.015427244181799193,0.4684466795803685,0.12258972171660931,0.5910364012969778,0.5910364012969778,0.5910364012969778,1.0
0.28600000000000003,0.0009430305487797189,0.006144883056858932,0.015366672548125371,0.47151527438985946,0.12289766113717863,0.5944129355270381,0.5944129355270381,0.5944129355270381,1.0
0.28700000000000003,0.00094918310505861,0.0061602193803724165,0.015305949251597277,0.47459155252930496,0.12320438760744833,0.5977959401367533,0.5977959401367533,0.5977959401367533,1.0
0.28800000000000003,0.0009553509672741642,0.006175494905007597,0.01524507489152933,0.4776754836370821,0.12350989810015194,0.601185381737234,0.601185381737234,0.601185381737234,1.0
0.289,0.0009615340745520712,0.006190709480001212,0.015184050068726892,0.4807670372760356,0.12381418960002424,0.6045812268760599,0.6045812268760599,0.6045812268760599,1.0
0.29,0.0009677323658675585,0.006205862955191552,0.015122875385480324,0.48386618293377925,0.12411725910383103,0.6079834420376102,0.6079834420376102,0.6079834420376102,1.0
0.291,0.0009739457800459936,0.006220955181019933,0.015061551445559051,0.48697289002299676,0.12441910362039865,0.6113919936433954,0.6113919936433954,0.6113919936433954,1.0
0.292,0.0009801742557634862,0.0062359860085321765,0.015000078854205606,0.49008712788174313,0.12471972017064353,0.6148068480523867,0.6148068480523867,0.6148068480523867,1.0
0.293,0.0009864177315474963,0.006250955289380087,0.014938458218129646,0.4932088657737481,0.12501910578760173,0.6182279715613499,0.6182279715613499,0.6182279715613499,1.0
0.294,0.000992676145777438,0.006265862875822903,0.014876690145501973,0.49633807288871895,0.12531725751645806,0.6216553304051771,0.6216553304051771,0.6216553304051771,1.0
0.295,0.0009989494366852898,0.0062807086207287656,0.014814775245948526,0.4994747183426449,0.12561417241457531,0.6250888907572202,0.6250888907572202,0.6250888907572202,1.0
0.296,0.0010052375423562027,0.006295492377576167,0.014752714130544369,0.5026187711781014,0.12590984755152335,0.6285286187296247,0.6285286187296247,0.6285286187296247,1.0
0.297,0.0010115404007291124,0.006310214000455394,0.014690507411807656,0.5057702003645562,0.12620428000910788,0.6319744803736641,0.6319744803736641,0.6319744803736641,1.0
0.298,0.0010178579495973518,0.006324873344069974,0.014628155703693585,0.5089289747986758,0.12649746688139948,0.6354264416800753,0.6354264416800753,0.6354264416800753,1.0
0.299,0.0010241901266092636,0.0063394702637381015,0.014565659621588343,0.5120950633046318,0.12678940527476204,0.6388844685793938,0.6388844685793938,0.6388844685793938,1.0
0.3,0.0010305368692688172,0.006354004615394075,0.01450301978230303,0.5152684346344086,0.1270800923078815,0.6423485269422902,0.6423485269422902,0.6423485269422902,1.0
0.301,0.0010368981149362245,0.006368476255589709,0.014440236804067577,0.5184490574681122,0.12736952511179417,0.6458185825799063,0.6458185825799063,0.6458185825799063,1.0
0.302,0.0010432738008285597,0.006382885041495759,0.014377311306524622,0.5216369004142798,0.12765770082991518,0.6492946012441949,0.6492946012441949,0.6492946012441949,1.0
0.303,0.0010496638640203765,0.006397230830903324,0.014314243910723426,0.5248319320101882,0.12794461661806647,0.6527765486282546,0.6527765486282546,0.6527765486282546,1.0
0.304,0.001056068241444331,0.006411513482225254,0.01425103523911373,0.5280341207221655,0.1282302696445051,0.6562643903666706,0.6562643903666706,0.6562643903666706,1.0
0.305,0.0010624868698918036,0.006425732854497547,0.014187685915539596,0.5312434349459018,0.12851465708995094,0.6597580920358527,0.6597580920358527,0.6597580920358527,1.0
0.306,0.0010689196860135225,0.00643988880738074,0.01412419656523328,0.5344598430067612,0.12879777614761478,0.663257619154376,0.663257619154376,0.663257619154376,1.0
0.307,0.0010753666263201905,0.006453981201161293,0.014060567814809029,0.5376833131600952,0.12907962402322584,0.666762937183321,0.666762937183321,0.666762937183321,1.0
0.308,0.0010818276271831087,0.006468009896752967,0.013996800292256929,0.5409138135915543,0.12936019793505935,0.6702740115266137,0.6702740115266137,0.6702740115266137,1.0
0.309,0.0010883026248348074,0.006481974755698202,0.013932894626936681,0.5441513124174037,0.12963949511396403,0.6737908075313677,0.6737908075313677,0.6737908075313677,1.0
0.31,0.0010947915553696736,0.006495875640169477,0.013868851449571402,0.5473957776848368,0.12991751280338953,0.6773132904882264,0.6773132904882264,0.6773132904882264,1.0
0.311,0.0011012943547445825,0.006509712412970675,0.0138046713922414,0.5506471773722913,0.1301942482594135,0.6808414256317048,0.6808414256317048,0.6808414256317048,1.0
0.312,0.0011078109587795298,0.006523484937538434,0.013740355088377927,0.5539054793897649,0.13046969875076866,0.6843751781405335,0.6843751781405335,0.6843751781405335,1.0
0.313,0.0011143413031582648,0.0065371930779434964,0.013675903172756937,0.5571706515791324,0.13074386155886994,0.6879145131380023,0.6879145131380023,0.6879145131380023,1.0
0.314,0.0011208853234289243,0.006550836698892052,0.013611316281492817,0.5604426617144622,0.13101673397784103,0.6914593956923032,0.6914593956923032,0.6914593956923032,1.0
0.315,0.0011274429550046706,0.006564415665727068,0.01354659505203211,0.5637214775023353,0.13128831331454136,0.6950097908168766,0.6950097908168766,0.6950097908168766,1.0
0.316,0.0011340141331643273,0.006577929844429627,0.013481740123147219,0.5670070665821636,0.13155859688859253,0.6985656634707561,0.6985656634707561,0.6985656634707561,1.0
0.317,0.0011405987930530187,0.006591379101620238,0.013416752134930113,0.5702993965265093,0.13182758203240474,0.702126978558914,0.702126978558914,0.702126978558914,1.0
0.318,0.0011471968696828102,0.006604763304560163,0.013351631728785998,0.5735984348414052,0.13209526609120326,0.7056937009326084,0.7056937009326084,0.7056937009326084,1.0
0.319,0.0011538082979333495,0.006618082321152724,0.01328637954742699,0.5769041489666747,0.13236164642305448,0.7092657953897292,0.7092657953897292,0.7092657953897292,1.0
0.32,0.0011604330125525087,0.006631336019944602,0.013220996234865775,0.5802165062762543,0.13262672039889203,0.7128432266751463,0.7128432266751463,0.7128432266751463,1.0
0.321,0.0011670709481570285,0.006644524270127143,0.013155482436409257,0.5835354740785142,0.13289048540254286,0.7164259594810571,0.7164259594810571,0.7164259594810571,1.0
0.322,0.0011737220392331646,0.006657646941537639,0.013089838798652179,0.5868610196165823,0.1331529388307528,0.7200139584473351,0.7200139584473351,0.7200139584473351,1.0
0.323,0.0011803862201373338,0.006670703904660624,0.013024065969470734,0.5901931100686669,0.13341407809321248,0.7236071881618794,0.7236071881618794,0.7236071881618794,1.0
0.324,0.0011870634250967607,0.006683695030629142,0.012958164598016199,0.5935317125483803,0.13367390061258286,0.7272056131609632,0.7272056131609632,0.7272056131609632,1.0
0.325,0.0011937535882101278,0.006696620191226025,0.012892135334708506,0.5968767941050639,0.13393240382452049,0.7308091979295843,0.7308091979295843,0.7308091979295843,1.0
0.326,0.0012004566434482265,0.0067094792588851555,0.012825978831229823,0.6002283217241132,0.1341895851777031,0.7344179069018163,0.7344179069018163,0.7344179069018163,1.0
0.327,0.001207172524654607,0.006722272106692726,0.012759695740518136,0.6035862623273035,0.13444544213385454,0.7380317044611581,0.7380317044611581,0.7380317044611581,1.0
0.328,0.001213901165546234,0.0067349986083884966,0.012693286716760784,0.606950582773117,0.13469997216776994,0.7416505549408869,0.7416505549408869,0.7416505549408869,1.0
0.329,0.0012206424997141378,0.0067476586383670295,0.012626752415388028,0.6103212498570689,0.1349531727673406,0.7452744226244095,0.7452744226244095,0.7452744226244095,1.0
0.33,0.001227396460624072,0.006760252071678942,0.012560093493066554,0.6136982303120361,0.13520504143357884,0.7489032717456149,0.7489032717456149,0.7489032717456149,1.0
0.331,0.001234162981617169,0.006772778784032132,0.012493310607693021,0.6170814908085845,0.13545557568064265,0.7525370664892272,0.7525370664892272,0.7525370664892272,1.0
0.332,0.0012409419959105977,0.006785238651793004,0.012426404418387549,0.6204709979552988,0.1357047730358601,0.756175770991159,0.756175770991159,0.756175770991159,1.0
0.333,0.0012477334365982252,0.006797631551987694,0.012359375585487204,0.6238667182991127,0.13595263103975389,0.7598193493388665,0.7598193493388665,0.7598193493388665,1.0
0.334,0.001254537236651273,0.006809957362303282,0.012292224770539512,0.6272686183256365,0.13619914724606563,0.7634677655717022,0.7634677655717022,0.7634677655717022,1.0
0.335,0.001261353328918981,0.006822215961088995,0.012224952636295907,0.6306766644594906,0.1364443192217799,0.7671209836812705,0.7671209836812705,0.7671209836812705,1.0
0.336,0.0012681816461292711,0.006834407227357412,0.012157559846705196,0.6340908230646356,0.13668814454714825,0.7707789676117839,0.7707789676117839,0.7707789676117839,1.0
0.337,0.0012750221208894085,0.006846531040785657,0.012090047066907002,0.6375110604447043,0.13693062081571314,0.7744416812604175,0.7744416812604175,0.7744416812604175,1.0
0.338,0.0012818746856866695,0.006858587281716585,0.012022414963225205,0.6409373428433347,0.1371717456343317,0.7781090884776665,0.7781090884776665,0.7781090884776665,1.0
0.339,0.0012887392728890051,0.0068705758311599675,0.01195466420316137,0.6443696364445025,0.13741151662319934,0.7817811530677019,0.7817811530677019,0.7817811530677019,1.0
0.34,0.001295615814745712,0.00688249657079366,0.01188679545538814,0.647807907372856,0.1376499314158732,0.7854578387887292,0.7854578387887292,0.7854578387887292,1.0
0.341,0.0013025042433880973,0.006894349382964773,0.011818809389742667,0.6512521216940487,0.13788698765929547,0.7891391093533442,0.7891391093533442,0.7891391093533442,1.0
0.342,0.0013094044908301523,0.006906134150690839,0.011750706677219955,0.6547022454150762,0.13812268301381678,0.792824928428893,0.792824928428893,0.792824928428893,1.0
0.343,0.0013163164889692198,0.006917850757660956,0.011682487989966295,0.6581582444846099,0.13835701515321913,0.7965152596378291,0.7965152596378291,0.7965152596378291,1.0
0.34400000000000003,0.0013232401695866685,0.006929499088236945,0.011614154001272583,0.6616200847933342,0.1385899817647389,0.8002100665580731,0.8002100665580731,0.8002100665580731,1.0
0.34500000000000003,0.0013301754643485666,0.006941079027454486,0.011545705385567703,0.6650877321742833,0.13882158054908972,0.803909312723373,0.803909312723373,0.803909312723373,1.0
0.34600000000000003,0.0013371223048063545,0.006952590461024252,0.011477142818411855,0.6685611524031773,0.13905180922048505,0.8076129616236623,0.8076129616236623,0.8076129616236623,1.0
0.34700000000000003,0.0013440806223975208,0.006964033275333042,0.011408466976489902,0.6720403111987604,0.13928066550666082,0.8113209767054212,0.8113209767054212,0.8113209767054212,1.0
0.34800000000000003,0.0013510503484462804,0.006975407357444898,0.011339678537604675,0.6755251742231402,0.13950814714889795,0.8150333213720381,0.8150333213720381,0.8150333213720381,1.0
0.34900000000000003,0.0013580314141642517,0.006986712595102223,0.011270778180670293,0.6790157070821259,0.13973425190204444,0.8187499589841704,0.8187499589841704,0.8187499589841704,1.0
0.35000000000000003,0.0013650237506511332,0.0069979488767268816,0.011201766585705472,0.6825118753255666,0.13995897753453762,0.8224708528601041,0.8224708528601041,0.8224708528601041,1.0
0.35100000000000003,0.0013720272888953873,0.007009116091421316,0.01113264443382678,0.6860136444476936,0.14018232182842633,0.82619596627612,0.82619596627612,0.82619596627612,1.0
0.352,0.0013790419597749187,0.007020214128969621,0.011063412407241964,0.6895209798874594,0.14040428257939241,0.8299252624668518,0.8299252624668518,0.8299252624668518,1.0
0.353,0.0013860676940577587,0.007031242879838649,0.01099407118924316,0.6930338470288794,0.14062485759677298,0.8336587046256524,0.8336587046256524,0.8336587046256524,1.0
0.354,0.0013931044224027459,0.007042202235179081,0.010924621464200207,0.6965522112013729,0.1408440447035816,0.8373962559049545,0.8373962559049545,0.8373962559049545,1.0
0.355,0.001400152075360212,0.007053092086826504,0.01085506391755385,0.700076037680106,0.14106184173653008,0.841137879416636,0.841137879416636,0.841137879416636,1.0
0.356,0.0014072105833726675,0.007063912327302478,0.010785399235808993,0.7036052916863338,0.14127824654604956,0.8448835382323834,0.8448835382323834,0.8448835382323834,1.0
0.357,0.0014142798767754882,0.007074662849815598,0.010715628106527922,0.7071399383877441,0.14149325699631196,0.8486331953840561,0.8486331953840561,0.8486331953840561,1.0
0.358,0.0014213598857976022,0.007085343548262548,0.010645751218323512,0.7106799428988011,0.14170687096525098,0.852386813864052,0.852386813864052,0.852386813864052,1.0
0.359,0.001428450540562179,0.007095954317229145,0.01057576926085244,0.7142252702810895,0.1419190863445829,0.8561443566256723,0.8561443566256723,0.8561443566256723,1.0
0.36,0.0014355517710873183,0.007106495051991384,0.010505682924808376,0.7177758855436591,0.1421299010398277,0.8599057865834868,0.8599057865834868,0.8599057865834868,1.0
0.361,0.001442663507286742,0.007116965648516468,0.010435492901915158,0.721331753643371,0.14233931297032937,0.8636710666137004,0.8636710666137004,0.8636710666137004,1.0
0.362,0.0014497856789704839,0.007127366003463835,0.010365199884919985,0.724892839485242,0.1425473200692767,0.8674401595545187,0.8674401595545187,0.8674401595545187,1.0
0.363,0.0014569182158455866,0.007137696014186182,0.01029480456758654,0.7284591079227933,0.14275392028372363,0.8712130282065169,0.8712130282065169,0.8712130282065169,1.0
0.364,0.0014640610475167893,0.007147955578730476,0.010224307644688195,0.7320305237583947,0.14295911157460953,0.8749896353330042,0.8749896353330042,0.8749896353330042,1.0
0.365,0.0014712141034872279,0.007158144595838952,0.010153709812001118,0.735607051743614,0.14316289191677903,0.878769943660393,0.878769943660393,0.878769943660393,1.0
0.366,0.0014783773131591272,0.0071682629649501275,0.010083011766297414,0.7391886565795636,0.14336525929900254,0.8825539158785661,0.8825539158785661,0.8825539158785661,1.0
0.367,0.0014855506058345,0.007178310586199784,0.010012214205338252,0.74277530291725,0.1435662117239957,0.8863415146412457,0.8863415146412457,0.8863415146412457,1.0
0.368,0.0014927339107158432,0.007188287360421956,0.00994131782786698,0.7463669553579216,0.14376574720843913,0.8901327025663608,0.8901327025663608,0.8901327025663608,1.0
0.369,0.001499927156906838,0.0071981931891499104,0.009870323333602217,0.749963578453419,0.14396386378299822,0.8939274422364172,0.8939274422364172,0.8939274422364172,1.0
0.37,0.0015071302734130487,0.007208027974617115,0.009799231423230964,0.7535651367065244,0.1441605594923423,0.8977256961988667,0.8977256961988667,0.8977256961988667,1.0
0.371,0.0015143431891426224,0.007217791619758209,0.009728042798401677,0.7571715945713112,0.14435583239516417,0.9015274269664754,0.9015274269664754,0.9015274269664754,1.0
0.372,0.0015215658329069937,0.007227484028209955,0.009656758161717337,0.7607829164534968,0.14454968056419912,0.905332597017696,0.905332597017696,0.905332597017696,1.0
0.373,0.0015287981334215844,0.0072371051043121975,0.00958537821672853,0.7643990667107922,0.14474210208624394,0.9091411687970361,0.9091411687970361,0.9091411687970361,1.0
0.374,0.0015360400193065085,0.0072466547531087975,0.009513903667926498,0.7680200096532542,0.14493309506217594,0.9129531047154302,0.9129531047154302,0.9129531047154302,1.0
0.375,0.0015432914190872755,0.007256132880348578,0.009442335220736182,0.7716457095436378,0.14512265760697157,0.9167683671506093,0.9167683671506093,0.9167683671506093,1.0
0.376,0.0015505522611954973,0.007265539392486248,0.00937067358150926,0.7752761305977486,0.14531078784972495,0.9205869184474735,0.9205869184474735,0.9205869184474735,1.0
0.377,0.0015578224739695933,0.007274874196683331,0.009298919457517185,0.7789112369847967,0.14549748393366663,0.9244087209184633,0.9244087209184633,0.9244087209184633,1.0
0.378,0.001565101985655499,0.007284137200809079,0.00922707355694419,0.7825509928277495,0.1456827440161816,0.9282337368439311,0.9282337368439311,0.9282337368439311,1.0
0.379,0.0015723907244073725,0.00729332831344138,0.009155136588880307,0.7861953622036862,0.1458665662688276,0.9320619284725138,0.9320619284725138,0.9320619284725138,1.0
0.38,0.0015796886182883048,0.0073024474438676615,0.009083109263314376,0.7898443091441524,0.14604894887735323,0.9358932580215056,0.9358932580215056,0.9358932580215056,1.0
0.381,0.0015869955952710303,0.0073114945020857905,0.00901099229112701,0.7934977976355151,0.1462298900417158,0.9397276876772309,0.9397276876772309,0.9397276876772309,1.0
0.382,0.0015943115832386357,0.007320469398804954,0.008938786384083615,0.7971557916193178,0.1464093879760991,0.943565179595417,0.943565179595417,0.943565179595417,1.0
0.383,0.001601636509985273,0.007329372045446544,0.008866492254827343,0.8008182549926365,0.1465874409089309,0.9474056959015673,0.9474056959015673,0.9474056959015673,1.0
0.384,0.0016089703032168732,0.007338202354145033,0.008794110616872066,0.8044851516084366,0.14676404708290067,0.9512491986913373,0.9512491986913373,0.9512491986913373,1.0
0.385,0.001616312890551857,0.007346960237748839,0.008721642184595325,0.8081564452759286,0.1469392047549768,0.9550956500309054,0.9550956500309054,0.9550956500309054,1.0
0.386,0.0016236641995218525,0.007355645609821186,0.00864908767323129,0.8118320997609263,0.14711291219642372,0.95894501195735,0.95894501195735,0.95894501195735,1.0
0.387,0.0016310241575724078,0.007364258384640957,0.0085764477988637,0.8155120787862039,0.14728516769281916,0.9627972464790231,0.9627972464790231,0.9627972464790231,1.0
0.388,0.0016383926920637076,0.007372798477203544,0.008503723278418788,0.8191963460318538,0.14745596954407086,0.9666523155759246,0.9666523155759246,0.9666523155759246,1.0
0.389,0.0016457697302712914,0.00738126580322168,0.008430914829658211,0.8228848651356457,0.1476253160644336,0.9705101812000794,0.9705101812000794,0.9705101812000794,1.0
0.39,0.0016531551993867713,0.007389660279126276,0.008358023171171963,0.8265775996933856,0.1477932055825255,0.9743708052759111,0.9743708052759111,0.9743708052759111,1.0
0.391,0.0016605490265185483,0.007397981822067244,0.008285049022371283,0.8302745132592741,0.14795963644134488,0.9782341497006191,0.9782341497006191,0.9782341497006191,1.0
0.392,0.0016679511386925334,0.007406230349914313,0.008211993103481563,0.8339755693462667,0.14812460699828628,0.9821001763445529,0.9821001763445529,0.9821001763445529,1.0
0.393,0.001675361462852868,0.007414405781257846,0.008138856135535227,0.837680731426434,0.14828811562515692,0.9859688470515908,0.9859688470515908,0.9859688470515908,1.0
0.394,0.0016827799258626438,0.007422508035409633,0.008065638840364622,0.841389962931322,0.14845016070819267,0.9898401236395147,0.9898401236395147,0.9898401236395147,1.0
0.395,0.0016902064545046263,0.0074305370324037,0.007992341940594894,0.8451032272523131,0.148610740648074,0.9937139679003871,0.9937139679003871,0.9937139679003871,1.0
0.396,0.0016976409754819767,0.007438492692997086,0.00791896615963685,0.8488204877409884,0.1487698538599417,0.9975903416009301,0.9975903416009301,0.9975903416009301,1.0
0.397,0.001705083415418973,0.007446374938670632,0.007845512221679828,0.8525417077094865,0.14892749877341263,1.0014692064828992,1.0014692064828992,1.0014692064828992,1.0
0.398,0.0017125337008617385,0.0074541836916297574,0.007771980851684537,0.8562668504308693,0.14908367383259516,1.0053505242634644,1.0053505242634644,1.0053505242634644,1.0
0.399,0.0017199917582789625,0.007461918874805221,0.0076983727753759225,0.8599958791394813,0.1492383774961044,1.0092342566355856,1.0092342566355856,1.0092342566355856,1.0
0.4,0.0017274575140626314,0.0074695804118538895,0.007624688719235968,0.8637287570313157,0.14939160823707778,1.0131203652683936,1.0131203652683936,1.0131203652683936,1.0
0.401,0.0017349308945287481,0.007477168227159486,0.007550929410496567,0.867465447264374,0.14954336454318973,1.0170088118075638,1.0170088118075638,1.0170088118075638,1.0
0.402,0.001742411825918065,0.007484682245833334,0.007477095577132317,0.8712059129590325,0.14969364491666667,1.0208995578756992,1.0208995578756992,1.0208995578756992,1.0
0.403,0.0017499002343968097,0.007492122393715103,0.007403187947853345,0.8749501171984049,0.14984244787430206,1.024792565072707,1.024792565072707,1.024792565072707,1.0
0.404,0.001757396046057413,0.00749948859737354,0.0073292072520981175,0.8786980230287065,0.1499897719474708,1.0286877949761772,1.0286877949761772,1.0286877949761772,1.0
0.405,0.0017648991869192404,0.0075067807841071865,0.007255154220026232,0.8824495934596202,0.15013561568214373,1.032585209141764,1.032585209141764,1.032585209141764,1.0
0.406,0.0017724095829293207,0.007513998881945104,0.007181029582511218,0.8862047914646604,0.15027997763890208,1.0364847691035624,1.0364847691035624,1.0364847691035624,1.0
0.40700000000000003,0.0017799271599630772,0.0075211428196475805,0.007106834071133325,0.8899635799815386,0.1504228563929516,1.0403864363744901,1.0403864363744901,1.0403864363744901,1.0
0.40800000000000003,0.0017874518438250598,0.007528212526706835,0.0070325684181723,0.8937259219125299,0.1505642505341367,1.0442901724466664,1.0442901724466664,1.0442901724466664,1.0
0.40900000000000003,0.0017949835602496765,0.007535207933347714,0.006958233356600145,0.8974917801248382,0.15070415866695427,1.0481959387917925,1.0481959387917925,1.0481959387917925,1.0
0.41000000000000003,0.0018025222349019269,0.007542128970528376,0.006883829620073913,0.9012611174509635,0.15084257941056753,1.052103696861531,1.052103696861531,1.052103696861531,1.0
0.41100000000000003,0.0018100677933781356,0.007548975569940981,0.006809357942928444,0.9050338966890678,0.15097951139881963,1.0560134080878874,1.0560134080878874,1.0560134080878874,1.0
0.41200000000000003,0.0018176201612066874,0.007555747664012355,0.006734819060169128,0.9088100806033437,0.1511149532802471,1.0599250338835908,1.0599250338835908,1.0599250338835908,1.0
0.41300000000000003,0.0018251792638487594,0.007562445185904664,0.006660213707464646,0.9125896319243797,0.1512489037180933,1.063838535642473,1.063838535642473,1.063838535642473,1.0
0.41400000000000003,0.0018327450266990614,0.00756906806951607,0.006585542621139706,0.9163725133495306,0.1513813613903214,1.067753874739852,1.067753874739852,1.067753874739852,1.0
0.41500000000000004,0.001840317375086568,0.007575616249481386,0.006510806538167788,0.920158687543284,0.15151232498962772,1.0716710125329116,1.0716710125329116,1.0716710125329116,1.0
0.41600000000000004,0.0018478962342752582,0.007582089661172721,0.006436006196163857,0.9239481171376291,0.15164179322345442,1.0755899103610835,1.0755899103610835,1.0755899103610835,1.0
0.417,0.0018554815294648502,0.007588488240700113,0.006361142333377096,0.9277407647324251,0.15176976481400226,1.0795105295464273,1.0795105295464273,1.0795105295464273,1.0
0.418,0.0018630731857915445,0.007594811924912166,0.006286215688683596,0.9315365928957723,0.15189623849824332,1.0834328313940156,1.0834328313940156,1.0834328313940156,1.0
0.419,0.0018706711283287569,0.00760106065139667,0.006211227001579102,0.9353355641643785,0.1520212130279334,1.0873567771923118,1.0873567771923118,1.0873567771923118,1.0
0.42,0.0018782752820878626,0.007607234358481216,0.006136177012171671,0.9391376410439313,0.15214468716962432,1.0912823282135555,1.0912823282135555,1.0912823282135555,1.0
0.421,0.0018858855720189339,0.00761333298523381,0.0060610664611744055,0.9429427860094669,0.1522666597046762,1.095209445714143,1.095209445714143,1.095209445714143,1.0
0.422,0.0018935019230114812,0.007619356471463465,0.0059858960898981186,0.9467509615057406,0.1523871294292693,1.09913809093501,1.09913809093501,1.09913809093501,1.0
0.423,0.0019011242598951953,0.007625304757720807,0.005910666640244029,0.9505621299475977,0.15250609515441615,1.1030682251020139,1.1030682251020139,1.1030682251020139,1.0
0.424,0.001908752507440688,0.007631177785298649,0.005835378854696433,0.9543762537203441,0.152623555705973,1.1069998094263171,1.1069998094263171,1.1069998094263171,1.0
0.425,0.0019163865903602361,0.007636975496232582,0.005760033476315378,0.9581932951801181,0.15273950992465163,1.1109328051047698,1.1109328051047698,1.1109328051047698,1.0
0.426,0.0019240264333085233,0.007642697833301539,0.005684631248729332,0.9620132166542616,0.1528539566660308,1.1148671733202924,1.1148671733202924,1.1148671733202924,1.0
0.427,0.0019316719608833838,0.007648344740028363,0.005609172916127839,0.9658359804416918,0.15296689480056724,1.1188028752422592,1.1188028752422592,1.1188028752422592,1.0
0.428,0.0019393230976265472,0.007653916160680365,0.00553365922325418,0.9696615488132736,0.15307832321360731,1.1227398720268809,1.1227398720268809,1.1227398720268809,1.0
0.429,0.0019469797680243817,0.007659412040269871,0.005458090915398019,0.9734898840121908,0.15318824080539742,1.1266781248175883,1.1266781248175883,1.1266781248175883,1.0
0.43,0.0019546418965086434,0.00766483232455477,0.0053824687383880404,0.9773209482543217,0.1532966464910954,1.1306175947454171,1.1306175947454171,1.1306175947454171,1.0
0.431,0.001962309407457216,0.007670176960039044,0.005306793438584603,0.9811547037286081,0.15340353920078087,1.134558242929389,1.134558242929389,1.134558242929389,1.0
