observation_duration_s,noise_regime,feature_set,outcome,trial_count,median_absolute_error,p95_absolute_error,median_abs_relative_error,p95_abs_relative_error,upper_bound_coverage
1.0,high,chirp_ringdown,late_hold_oscillation_rms_m,240,1.720410299505378e-07,0.0018709062456018972,0.8641000708089194,6.332836584133748,0.8625
1.0,high,chirp_ringdown,hold_settling_time_s,240,0.07560580470463368,1.061345156809313,0.3780436254695174,262537603.48310754,0.9583333333333334
1.0,high,physical_chirp_ringdown,peak_displacement_m,240,0.0001801577564954776,0.0035283690109767503,0.045650105205245414,0.23316455534785516,0.9583333333333334
1.0,high,physical_chirp_ringdown,peak_velocity_m_per_s,240,0.0005847540769702022,0.007960181831822535,0.04705952600771124,0.15368537959315368,0.9583333333333334
1.0,high,physical_chirp_ringdown,late_hold_oscillation_rms_m,240,2.039942447199174e-07,0.0013042165761735678,0.8457406180330598,6.773237136953826,0.8833333333333333
1.0,high,physical_chirp_ringdown,hold_settling_time_s,240,0.08090187105713445,1.0933934514569272,0.364838736218865,259925970.85628214,0.9583333333333334
1.5,low,chirp_only,peak_displacement_m,240,0.00022582744386692808,0.0024393573998932666,0.04645120871845104,0.16409271156537028,0.9708333333333333
1.5,low,chirp_only,peak_velocity_m_per_s,240,0.0005367184710824251,0.00646996194292551,0.04244264806740509,0.16556381097864406,0.975
1.5,low,chirp_only,late_hold_oscillation_rms_m,240,2.562144481322362e-07,0.001680864448725884,0.8726138203800291,16.973988128554094,0.9208333333333333
1.5,low,chirp_only,hold_settling_time_s,240,0.07071343198189028,0.9741129984090243,0.2471449827832286,282683064.8454642,0.9666666666666667
1.5,low,ringdown_only,peak_displacement_m,240,0.002091871008277199,0.012155691582316858,0.3874959167856018,1.4722190571934473,0.975
1.5,low,ringdown_only,peak_velocity_m_per_s,240,0.006192383592792882,0.038024293886574946,0.37740682617971877,1.176187995400259,0.9625
1.5,low,ringdown_only,late_hold_oscillation_rms_m,240,3.145084142792801e-07,0.001468599100026447,0.9187219778453215,14.263643833299586,0.9541666666666667
1.5,low,ringdown_only,hold_settling_time_s,240,0.1286922988947813,1.326898601171378,0.4360771156159804,387786699.7151525,0.9791666666666666
1.5,low,chirp_ringdown,peak_displacement_m,240,0.0001512593378017519,0.002301415770396642,0.045748416900487705,0.16138647953958746,0.975
1.5,low,chirp_ringdown,peak_velocity_m_per_s,240,0.0004284837768450253,0.005383816054091225,0.03205960598412342,0.13223979431237703,0.9666666666666667
1.5,low,chirp_ringdown,late_hold_oscillation_rms_m,240,2.502161986272458e-07,0.001921846037936546,0.7237385113947998,7.890496567486526,0.9375
1.5,low,chirp_ringdown,hold_settling_time_s,240,0.06299287764459247,0.8513939842442682,0.2758614543286929,227605339.31077996,0.9708333333333333
1.5,low,physical_chirp_ringdown,peak_displacement_m,240,0.00016129107174699163,0.002261215263975064,0.039420694966337974,0.1547551873359394,0.975
1.5,low,physical_chirp_ringdown,peak_velocity_m_per_s,240,0.0004240628699908916,0.005411600620577342,0.032151017949593165,0.13456322254922723,0.9708333333333333
1.5,low,physical_chirp_ringdown,late_hold_oscillation_rms_m,240,2.328744321518414e-07,0.0016846727793839384,0.6958852161740364,7.984418421394569,0.95
1.5,low,physical_chirp_ringdown,hold_settling_time_s,240,0.06644962386326583,0.8576283055230197,0.2726408710909042,227726276.23652026,0.9708333333333333
1.5,nominal,chirp_only,peak_displacement_m,240,0.0002019722636251815,0.002929618191664315,0.04816535533467865,0.16618433967590296,0.9625
1.5,nominal,chirp_only,peak_velocity_m_per_s,240,0.00041663747718044064,0.007083586648864829,0.038978467878216655,0.15778580833714376,0.9666666666666667
1.5,nominal,chirp_only,late_hold_oscillation_rms_m,240,3.185148817448692e-07,0.0020591496965017653,0.9141261800079903,18.420168649648073,0.9041666666666667
1.5,nominal,chirp_only,hold_settling_time_s,240,0.0792782678771082,0.9394175435350767,0.294348732367561,286312641.96321917,0.9708333333333333
1.5,nominal,ringdown_only,peak_displacement_m,240,0.001549276694658677,0.01189685290770567,0.2899551983082455,1.5439999237733018,0.9791666666666666
1.5,nominal,ringdown_only,peak_velocity_m_per_s,240,0.004476542197236354,0.036936374408459254,0.3261938227567242,1.2572110770347777,0.9625
1.5,nominal,ringdown_only,late_hold_oscillation_rms_m,240,2.676104372466909e-07,0.0016066130412277111,0.9977169144571589,24.84657389612558,0.9625
1.5,nominal,ringdown_only,hold_settling_time_s,240,0.10942166834455473,1.4054066504314544,0.4507867099366941,474787605.7132095,0.975
1.5,nominal,chirp_ringdown,peak_displacement_m,240,0.00014033743115084965,0.0024452049054819684,0.04130158271457042,0.16708276698908717,0.9708333333333333
1.5,nominal,chirp_ringdown,peak_velocity_m_per_s,240,0.00046851608331041584,0.0059994025209408886,0.035335705225567254,0.13111712913848259,0.9583333333333334
1.5,nominal,chirp_ringdown,late_hold_oscillation_rms_m,240,2.1725561612907803e-07,0.0017428585379676718,0.7743755262817011,10.29518568086373,0.9291666666666667
1.5,nominal,chirp_ringdown,hold_settling_time_s,240,0.0590843930118555,0.8339158398669791,0.27532448531312215,247191847.37621093,0.9708333333333333
1.5,nominal,physical_chirp_ringdown,peak_displacement_m,240,0.00013832887948559205,0.0025918554754722355,0.03728588490298524,0.14504301246809925,0.9708333333333333
1.5,nominal,physical_chirp_ringdown,peak_velocity_m_per_s,240,0.00046153529577959624,0.005970313828758132,0.03495182372062999,0.1293182280902066,0.9541666666666667
1.5,nominal,physical_chirp_ringdown,late_hold_oscillation_rms_m,240,2.0955688577370717e-07,0.0016278559180889162,0.7861232433452223,9.72011985176368,0.9416666666666667
1.5,nominal,physical_chirp_ringdown,hold_settling_time_s,240,0.06092038858124822,0.8454064310650824,0.2667489353400406,258452785.5785804,0.9708333333333333
1.5,high,chirp_only,peak_displacement_m,240,0.00023369859476135135,0.0031706878033020895,0.04714226023576421,0.19153614967935295,0.9541666666666667
1.5,high,chirp_only,peak_velocity_m_per_s,240,0.0005547486604665103,0.008589365376463211,0.04461476785177008,0.16261033297136188,0.9458333333333333
1.5,high,chirp_only,late_hold_oscillation_rms_m,240,3.126609395689295e-07,0.003060572979071509,0.9136321953755107,18.566535640573097,0.9083333333333333
1.5,high,chirp_only,hold_settling_time_s,240,0.057146821356759414,0.9916315697756566,0.2628287579115389,248946557.38745594,0.9666666666666667
1.5,high,ringdown_only,peak_displacement_m,240,0.0015806385351494045,0.012254518200019974,0.3246392577468159,1.554267714133811,0.9666666666666667
1.5,high,ringdown_only,peak_velocity_m_per_s,240,0.005492004410356835,0.04028601300434321,0.33683607986203246,1.4484827676323817,0.9583333333333334
1.5,high,ringdown_only,late_hold_oscillation_rms_m,240,2.1584077756947742e-07,0.0015377651218450431,1.479952780030899,19.672833354736504,0.95
1.5,high,ringdown_only,hold_settling_time_s,240,0.14455934961367922,1.324003047786902,0.9508736834850515,507847206.1007258,0.9625
1.5,high,chirp_ringdown,peak_displacement_m,240,0.00022154516645097482,0.0029662926820979837,0.04889076725009002,0.18898961153930702,0.9458333333333333
1.5,high,chirp_ringdown,peak_velocity_m_per_s,240,0.0006096854254316383,0.007200225800648159,0.04359519867681115,0.14212047090103816,0.9291666666666667
1.5,high,chirp_ringdown,late_hold_oscillation_rms_m,240,2.623179725819884e-07,0.0026296734729529857,0.8569785208289469,10.150575671536291,0.9125
1.5,high,chirp_ringdown,hold_settling_time_s,240,0.07625113729125697,0.839750476952678,0.2917283301830869,257826201.26230547,0.9666666666666667
1.5,high,physical_chirp_ringdown,peak_displacement_m,240,0.00018769353502265124,0.0027786369252441093,0.04372917520981659,0.1930317061856457,0.9458333333333333
1.5,high,physical_chirp_ringdown,peak_velocity_m_per_s,240,0.0005914421989267312,0.006983836882464156,0.04441290797852251,0.1445984161871006,0.9333333333333333
1.5,high,physical_chirp_ringdown,late_hold_oscillation_rms_m,240,2.3215560499626292e-07,0.001984521546745501,0.855595537611861,10.638854631469377,0.9125
1.5,high,physical_chirp_ringdown,hold_settling_time_s,240,0.08290325785909508,0.7948672986309333,0.3012744072464839,253967883.82928467,0.9708333333333333
2.0,low,chirp_only,peak_displacement_m,240,0.00022582744386692808,0.0024393573998932666,0.04645120871845104,0.16409271156537028,0.9708333333333333
2.0,low,chirp_only,peak_velocity_m_per_s,240,0.0005367184710824251,0.00646996194292551,0.04244264806740509,0.16556381097864406,0.975
2.0,low,chirp_only,late_hold_oscillation_rms_m,240,2.562144481322362e-07,0.001680864448725884,0.8726138203800291,16.973988128554094,0.9208333333333333
2.0,low,chirp_only,hold_settling_time_s,240,0.07071343198189028,0.9741129984090243,0.2471449827832286,282683064.8454642,0.9666666666666667
2.0,low,ringdown_only,peak_displacement_m,240,0.0020302642449636027,0.013588270526501762,0.34753709373662733,1.4071054178085014,0.975
2.0,low,ringdown_only,peak_velocity_m_per_s,240,0.006741150945171024,0.037633337940476685,0.3883265812661211,1.2159630143266367,0.975
2.0,low,ringdown_only,late_hold_oscillation_rms_m,240,2.4615788761031666e-07,0.0012239894693514286,0.8377206992528081,25.55085992054312,0.9708333333333333
2.0,low,ringdown_only,hold_settling_time_s,240,0.1205699309622545,1.5276657265548022,0.42938021262311604,321842953.77846813,0.9541666666666667
2.0,low,chirp_ringdown,peak_displacement_m,240,0.00013627685163776243,0.002729296550357554,0.046023831582009,0.1797565690374241,0.9666666666666667
2.0,low,chirp_ringdown,peak_velocity_m_per_s,240,0.00045051562943286723,0.005921829515916397,0.03225564159102441,0.12759169647642016,0.95
2.0,low,chirp_ringdown,late_hold_oscillation_rms_m,240,1.8919006701159074e-07,0.0009070106650878812,0.7374587425287804,8.320251415862996,0.9583333333333334
2.0,low,chirp_ringdown,hold_settling_time_s,240,0.07311562399187001,0.8726463729600566,0.2892150368363515,254766521.39321497,0.9666666666666667
2.0,low,physical_chirp_ringdown,peak_displacement_m,240,0.00013628301254780162,0.0029095238947845726,0.042769170163585044,0.17706375780881672,0.9708333333333333
2.0,low,physical_chirp_ringdown,peak_velocity_m_per_s,240,0.00047164829153923966,0.0057315144786334055,0.032910468460603456,0.128272206531354,0.95
2.0,low,physical_chirp_ringdown,late_hold_oscillation_rms_m,240,1.795874112573225e-07,0.0008801664800519876,0.7111398766334562,7.317780415075603,0.9416666666666667
2.0,low,physical_chirp_ringdown,hold_settling_time_s,240,0.07340473381611126,0.9058162118827822,0.2764138141815856,228038023.86432067,0.9708333333333333
2.0,nominal,chirp_only,peak_displacement_m,240,0.0002019722636251815,0.002929618191664315,0.04816535533467865,0.16618433967590296,0.9625
2.0,nominal,chirp_only,peak_velocity_m_per_s,240,0.00041663747718044064,0.007083586648864829,0.038978467878216655,0.15778580833714376,0.9666666666666667
2.0,nominal,chirp_only,late_hold_oscillation_rms_m,240,3.185148817448692e-07,0.0020591496965017653,0.9141261800079903,18.420168649648073,0.9041666666666667
2.0,nominal,chirp_only,hold_settling_time_s,240,0.0792782678771082,0.9394175435350767,0.294348732367561,286312641.96321917,0.9708333333333333
2.0,nominal,ringdown_only,peak_displacement_m,240,0.0015483923910307915,0.012523405788938966,0.3111898515421994,1.474923290600496,0.9583333333333334
2.0,nominal,ringdown_only,peak_velocity_m_per_s,240,0.005081723206384847,0.03704811879659932,0.3234474961684186,1.342219903697155,0.9666666666666667
2.0,nominal,ringdown_only,late_hold_oscillation_rms_m,240,2.485218210078745e-07,0.0009235738110415702,0.9770693052993888,26.153556265311174,0.9708333333333333
2.0,nominal,ringdown_only,hold_settling_time_s,240,0.10591200060243208,1.4527474713725848,0.6410413135055442,393238134.7409321,0.9583333333333334
2.0,nominal,chirp_ringdown,peak_displacement_m,240,0.00014834477864357238,0.002812983549445873,0.04398035273156442,0.17552251776559977,0.9625
2.0,nominal,chirp_ringdown,peak_velocity_m_per_s,240,0.0004309382913138867,0.006972172041895095,0.0343453557966574,0.13283654394743322,0.95
2.0,nominal,chirp_ringdown,late_hold_oscillation_rms_m,240,2.2461726803554036e-07,0.0010171856996130098,0.8256401140505243,9.88379675019049,0.9541666666666667
2.0,nominal,chirp_ringdown,hold_settling_time_s,240,0.06752483891391683,0.9507961332074831,0.2983095379877796,234860629.4316399,0.9708333333333333
2.0,nominal,physical_chirp_ringdown,peak_displacement_m,240,0.00014181272617904772,0.002849417674172913,0.04342968289045841,0.17880069580802005,0.975
2.0,nominal,physical_chirp_ringdown,peak_velocity_m_per_s,240,0.0004273203088350241,0.006911571188819745,0.03436557954815837,0.1316799595084694,0.95
2.0,nominal,physical_chirp_ringdown,late_hold_oscillation_rms_m,240,2.0568725668930256e-07,0.0009613296925520584,0.8409603116823172,9.056488512586416,0.9458333333333333
2.0,nominal,physical_chirp_ringdown,hold_settling_time_s,240,0.07002998899517748,0.896794357369764,0.25771521287778026,240837521.37135822,0.9708333333333333
2.0,high,chirp_only,peak_displacement_m,240,0.00023369859476135135,0.0031706878033020895,0.04714226023576421,0.19153614967935295,0.9541666666666667
2.0,high,chirp_only,peak_velocity_m_per_s,240,0.0005547486604665103,0.008589365376463211,0.04461476785177008,0.16261033297136188,0.9458333333333333
2.0,high,chirp_only,late_hold_oscillation_rms_m,240,3.126609395689295e-07,0.003060572979071509,0.9136321953755107,18.566535640573097,0.9083333333333333
2.0,high,chirp_only,hold_settling_time_s,240,0.057146821356759414,0.9916315697756566,0.2628287579115389,248946557.38745594,0.9666666666666667
2.0,high,ringdown_only,peak_displacement_m,240,0.0014433345611603646,0.012355735152651839,0.3163970701764014,1.4727103464247209,0.9625
2.0,high,ringdown_only,peak_velocity_m_per_s,240,0.004720408207684639,0.03847488126867553,0.34683974261833833,1.2449073542397069,0.9541666666666667
2.0,high,ringdown_only,late_hold_oscillation_rms_m,240,4.320319799958342e-07,0.001201807917507501,1.2228586809395532,19.29010173042537,0.9375
2.0,high,ringdown_only,hold_settling_time_s,240,0.13057297389446937,1.3408333858059645,0.8415583850456323,483285169.8808031,0.9333333333333333
2.0,high,chirp_ringdown,peak_displacement_m,240,0.00017791977586696542,0.0031103665190227916,0.04584612223739783,0.1867130594643226,0.9541666666666667
2.0,high,chirp_ringdown,peak_velocity_m_per_s,240,0.0005712392467720376,0.007658603538305565,0.04278114492265978,0.14541706513250074,0.9208333333333333
2.0,high,chirp_ringdown,late_hold_oscillation_rms_m,240,2.471232194626567e-07,0.0020521598555560605,0.8477734401677967,9.953856644506649,0.9416666666666667
2.0,high,chirp_ringdown,hold_settling_time_s,240,0.07632222315754245,0.9872931775528805,0.32491189689515115,290296563.2106346,0.9666666666666667
2.0,high,physical_chirp_ringdown,peak_displacement_m,240,0.00018075494627151317,0.0032358969577274454,0.044310368883965515,0.1940828754182809,0.9625
2.0,high,physical_chirp_ringdown,peak_velocity_m_per_s,240,0.0005743728018162393,0.007847781508986244,0.04280695120951049,0.14190488203534823,0.9166666666666666
2.0,high,physical_chirp_ringdown,late_hold_oscillation_rms_m,240,2.5012841548200923e-07,0.0016886996896340295,0.8513701866630039,8.8422762086764,0.9208333333333333
2.0,high,physical_chirp_ringdown,hold_settling_time_s,240,0.07919411122900263,0.9709517059603712,0.3030642203223599,288291161.74323124,0.9708333333333333
3.0,low,chirp_only,peak_displacement_m,240,0.00022582744386692808,0.0024393573998932666,0.04645120871845104,0.16409271156537028,0.9708333333333333
3.0,low,chirp_only,peak_velocity_m_per_s,240,0.0005367184710824251,0.00646996194292551,0.04244264806740509,0.16556381097864406,0.975
3.0,low,chirp_only,late_hold_oscillation_rms_m,240,2.562144481322362e-07,0.001680864448725884,0.8726138203800291,16.973988128554094,0.9208333333333333
3.0,low,chirp_only,hold_settling_time_s,240,0.07071343198189028,0.9741129984090243,0.2471449827832286,282683064.8454642,0.9666666666666667
3.0,low,ringdown_only,peak_displacement_m,240,0.0018521534157875021,0.013143666000324853,0.3603473536795937,1.685794870268517,0.9833333333333333
3.0,low,ringdown_only,peak_velocity_m_per_s,240,0.006502402221970136,0.03747143939726564,0.3799127038786356,1.4871813748186469,0.9833333333333333
3.0,low,ringdown_only,late_hold_oscillation_rms_m,240,2.464135650892642e-07,0.0012060255047314863,0.8272893066582003,14.792360590352098,0.9791666666666666
3.0,low,ringdown_only,hold_settling_time_s,240,0.12338319538076814,1.4719113466034337,0.5835440141844477,332145674.3996249,0.9583333333333334
3.0,low,chirp_ringdown,peak_displacement_m,240,0.00019325749391424897,0.0020179344452771245,0.04627776802892894,0.15764023868148344,0.975
3.0,low,chirp_ringdown,peak_velocity_m_per_s,240,0.00045243086867733946,0.0055860405854223335,0.031706287069820524,0.13241778556072187,0.9666666666666667
3.0,low,chirp_ringdown,late_hold_oscillation_rms_m,240,2.0225784827839838e-07,0.0014011592749171512,0.6983423264379278,8.384095435640099,0.9666666666666667
3.0,low,chirp_ringdown,hold_settling_time_s,240,0.08873317819343016,0.893907382710816,0.33142132503539645,261791366.0308113,0.975
3.0,low,physical_chirp_ringdown,peak_displacement_m,240,0.0001766911427811854,0.0023472928042328096,0.04185944109225087,0.15560184454070308,0.9791666666666666
3.0,low,physical_chirp_ringdown,peak_velocity_m_per_s,240,0.00046339242602986934,0.005651590573091802,0.03153303179643378,0.1286803658483161,0.9666666666666667
3.0,low,physical_chirp_ringdown,late_hold_oscillation_rms_m,240,1.9257814820326445e-07,0.0013874820716282925,0.6896834229250518,7.413168775395396,0.975
3.0,low,physical_chirp_ringdown,hold_settling_time_s,240,0.08191616861401999,0.8627539558720784,0.45638602888010976,236742550.2700107,0.975
3.0,nominal,chirp_only,peak_displacement_m,240,0.0002019722636251815,0.002929618191664315,0.04816535533467865,0.16618433967590296,0.9625
3.0,nominal,chirp_only,peak_velocity_m_per_s,240,0.00041663747718044064,0.007083586648864829,0.038978467878216655,0.15778580833714376,0.9666666666666667
3.0,nominal,chirp_only,late_hold_oscillation_rms_m,240,3.185148817448692e-07,0.0020591496965017653,0.9141261800079903,18.420168649648073,0.9041666666666667
3.0,nominal,chirp_only,hold_settling_time_s,240,0.0792782678771082,0.9394175435350767,0.294348732367561,286312641.96321917,0.9708333333333333
3.0,nominal,ringdown_only,peak_displacement_m,240,0.0016806604527894401,0.01190930515882568,0.31487175345721086,1.5474184022962563,0.9791666666666666
3.0,nominal,ringdown_only,peak_velocity_m_per_s,240,0.005920290721320396,0.039064093216979436,0.3406065298742097,1.5076795933880356,0.9666666666666667
3.0,nominal,ringdown_only,late_hold_oscillation_rms_m,240,2.481507203215913e-07,0.0014160018460508774,0.9192114027068492,14.5781634533474,0.9666666666666667
3.0,nominal,ringdown_only,hold_settling_time_s,240,0.10892703578030294,1.4028144288785471,0.511350685054005,349948057.2533385,0.9625
3.0,nominal,chirp_ringdown,peak_displacement_m,240,0.0001688584041666611,0.002320040488989256,0.04154825713446775,0.163748086584213,0.9708333333333333
3.0,nominal,chirp_ringdown,peak_velocity_m_per_s,240,0.0004759519456080069,0.005874806230647254,0.033422028187570715,0.12496967478663094,0.9416666666666667
3.0,nominal,chirp_ringdown,late_hold_oscillation_rms_m,240,2.113605081159843e-07,0.000842980948310755,0.7583343980638102,7.322484894675778,0.9458333333333333
3.0,nominal,chirp_ringdown,hold_settling_time_s,240,0.07784783515584029,0.9388150141806869,0.23153671812791798,246486244.42045107,0.975
3.0,nominal,physical_chirp_ringdown,peak_displacement_m,240,0.00015438938485156034,0.0023544862267838164,0.042155769531546816,0.15287933591021569,0.9708333333333333
3.0,nominal,physical_chirp_ringdown,peak_velocity_m_per_s,240,0.0004728336194555552,0.005705854498803043,0.03407943638846584,0.12583696552898715,0.9416666666666667
3.0,nominal,physical_chirp_ringdown,late_hold_oscillation_rms_m,240,2.1416557695136216e-07,0.0009464876749902049,0.7765645534442056,7.929890958432795,0.9541666666666667
3.0,nominal,physical_chirp_ringdown,hold_settling_time_s,240,0.0774269505373262,0.912838966141961,0.21685343204792096,253355557.43975908,0.975
3.0,high,chirp_only,peak_displacement_m,240,0.00023369859476135135,0.0031706878033020895,0.04714226023576421,0.19153614967935295,0.9541666666666667
3.0,high,chirp_only,peak_velocity_m_per_s,240,0.0005547486604665103,0.008589365376463211,0.04461476785177008,0.16261033297136188,0.9458333333333333
3.0,high,chirp_only,late_hold_oscillation_rms_m,240,3.126609395689295e-07,0.003060572979071509,0.9136321953755107,18.566535640573097,0.9083333333333333
3.0,high,chirp_only,hold_settling_time_s,240,0.057146821356759414,0.9916315697756566,0.2628287579115389,248946557.38745594,0.9666666666666667
3.0,high,ringdown_only,peak_displacement_m,240,0.0015797899895568354,0.010638592564700632,0.3229517120108274,1.573348665971119,0.9625
3.0,high,ringdown_only,peak_velocity_m_per_s,240,0.005015644550529621,0.0375550208715194,0.3432039549827638,1.3340488265889383,0.9541666666666667
3.0,high,ringdown_only,late_hold_oscillation_rms_m,240,3.084434467774815e-07,0.0014686518974144401,1.0163680992600967,13.08607832596746,0.9416666666666667
3.0,high,ringdown_only,hold_settling_time_s,240,0.10214549129574421,1.3344569844478877,0.6473812486880373,384175034.6010561,0.9541666666666667
3.0,high,chirp_ringdown,peak_displacement_m,240,0.00019451184291496143,0.0029494640626219998,0.04405524742014902,0.1818984386774192,0.9583333333333334
3.0,high,chirp_ringdown,peak_velocity_m_per_s,240,0.0006161596848742673,0.006864369794666282,0.04442064437922568,0.13246467516493002,0.9208333333333333
3.0,high,chirp_ringdown,late_hold_oscillation_rms_m,240,2.2003454050519191e-07,0.0017865514872958885,0.8102029934476329,7.505512927193966,0.9291666666666667
3.0,high,chirp_ringdown,hold_settling_time_s,240,0.06622698458616023,0.9028731594111046,0.29016359235348865,272659991.1894065,0.9708333333333333
3.0,high,physical_chirp_ringdown,peak_displacement_m,240,0.00018686918507441195,0.0027469851025083386,0.038007739503891906,0.16826684544503523,0.9583333333333334
3.0,high,physical_chirp_ringdown,peak_velocity_m_per_s,240,0.0005842849194404474,0.00683600951746055,0.04429514251560136,0.1339680829555738,0.9208333333333333
3.0,high,physical_chirp_ringdown,late_hold_oscillation_rms_m,240,2.1426985336942227e-07,0.002075437805647937,0.8101647616851494,7.813180141202496,0.9375
3.0,high,physical_chirp_ringdown,hold_settling_time_s,240,0.07162234273956317,0.8856787596003094,0.26848078195273906,282157426.4198887,0.9708333333333333
