contact_mode,target,probe,sensing_regime,pipeline,severity,trial_count,stiffness_bias,stiffness_rmse,stiffness_relative_bias,stiffness_relative_rmse,stiffness_p95_abs_relative_error,stiffness_worst_abs_relative_error,stiffness_eiv_relative_bias,stiffness_eiv_relative_rmse,damping_bias,damping_rmse,damping_relative_bias,damping_relative_rmse,damping_p95_abs_relative_error,damping_worst_abs_relative_error,damping_eiv_relative_bias,damping_eiv_relative_rmse,effective_mass_bias,effective_mass_rmse,effective_mass_relative_bias,effective_mass_relative_rmse,effective_mass_p95_abs_relative_error,effective_mass_worst_abs_relative_error,effective_mass_eiv_relative_bias,effective_mass_eiv_relative_rmse,parameter_error_median,parameter_error_p95,parameter_error_worst,rank_minimum,rank_deficient_fraction,normalized_singular_value_1_median,normalized_singular_value_2_median,normalized_singular_value_3_median,condition_number_median,condition_number_p95,parameter_correlation_median,parameter_correlation_p95,rls_convergence_fraction,rls_convergence_time_median_s,rls_convergence_time_p95_s,ratio_estimate_valid_fraction,natural_frequency_relative_bias,natural_frequency_relative_rmse,natural_frequency_p95_abs_relative_error,damping_ratio_relative_bias,damping_ratio_relative_rmse,damping_ratio_p95_abs_relative_error,peak_force_n,absolute_impulse_n_s,absolute_input_energy_j,peak_target_displacement_m,rms_target_displacement_m,peak_target_velocity_m_per_s,peak_target_acceleration_m_per_s2,normalized_information_score,information_per_peak_displacement,information_per_input_energy,estimation_error_per_peak_displacement,estimation_error_per_input_energy,filter_delay_s,maximum_peak_force_n,maximum_peak_target_displacement_m
unilateral,rigid_high_stiffness,multisine,optimistic_reference,direct,mild,10,-10.587352726914082,12.834260943422247,-0.005293676363457042,0.006417130471711123,0.010097845041556693,0.011275137457071878,-0.005779504929221991,0.006735139215433561,0.8645384239312932,1.6159170050153004,0.04322692119656466,0.08079585025076502,0.1446059436439031,0.1677850388433118,0.015156467316522041,0.07134821915154986,-0.029268667033782947,0.032268602437281135,-0.029268667033782947,0.032268602437281135,0.05235933522528098,0.05896634668802747,0.028728502170345394,0.03001882545800828,0.037641078150087964,0.08711122876812119,0.10288501352814569,3,0.0,1.3005079811105034,0.9997010068036607,0.5560203368163579,2.339183933321852,2.3565597489860624,0.6906635139392662,0.6944293931705944,1.0,0.052,0.2771999999999999,1.0,0.008327635593246157,0.01007401894813386,0.018189646725453163,0.04843052812468758,0.08719795373530118,0.1581960269697199,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.8974771473318794,14.912442630309176,2.6548072503355655,0.625442575473846,0.11134523868422017,0.0,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_velocity,finite_difference,mild,10,-11.605507264129301,12.774876093155946,-0.005802753632064651,0.006387438046577973,0.009199501007052158,0.009247672228795637,-0.006288582197829601,0.006788739999505094,0.6782333006921011,1.4823549641646685,0.033911665034605055,0.07411774820823343,0.13138130714000013,0.15209118464098878,0.005841211154562434,0.0676540317476822,-0.03097822668647048,0.03595489465046013,-0.03097822668647048,0.03595489465046013,0.05748033494875846,0.06606563510034036,0.02701894251765786,0.02940575239744549,0.04266176182289625,0.07689868425084725,0.08933199201618379,3,0.0,1.3006832137226978,0.9999776430839298,0.5552430604558201,2.3425570343932045,2.3591655705336225,0.6908964662672459,0.694869450389537,1.0,0.052000000000000005,0.2266,1.0,0.007565430347790859,0.011733772611434753,0.02148434720619995,0.03481813743867569,0.0715576090343957,0.12797741259162032,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.8971795113841552,14.907497123887815,2.653926820037894,0.7088660447602422,0.12619681173634592,0.0,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_velocity,low_pass,mild,10,2.3150341774810386,6.224573101810055,0.0011575170887405193,0.003112286550905027,0.005497960219710674,0.0067895869869603305,0.04422111246851194,0.04432152231452357,0.91416382385224,1.640887495486716,0.045708191192612005,0.08204437477433581,0.14568877982346837,0.16338440373432164,0.39047578506742747,0.39598505021077823,-0.019612820383983376,0.02664543959381801,-0.019612820383983376,0.02664543959381801,0.04486127420072472,0.05420159426281401,0.3129525970565131,0.31317943228493356,0.03957584348695932,0.08429131042233995,0.09460154313186284,3,0.0,1.2694355110356588,0.9999996999273602,0.6233249605085984,2.0365596206654644,2.0488054084960883,0.6106050656315891,0.6145401130868836,1.0,0.068,0.255,1.0,0.009341380495737892,0.012839385167707457,0.023006010808194102,0.05198627184952827,0.0813436163932029,0.14442338278736216,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9249285123610393,15.368573360030855,2.736010524566761,0.6575905551466205,0.11706842512890478,0.015915494309189534,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_velocity,savitzky_golay,mild,10,-10.124688276804523,11.844921773059662,-0.005062344138402262,0.0059224608865298305,0.008538266080730965,0.008921288973527225,0.015407493215581703,0.01570857994106613,-1.3110684019105474,1.77480836243153,-0.06555342009552736,0.0887404181215765,0.14956574804792414,0.16178723979557522,0.12096920458026694,0.13520803970008885,-0.03982121943949544,0.04388654372729226,-0.03982121943949544,0.04388654372729226,0.06608592549667554,0.07633694591830675,0.08304532577592098,0.08401181041732167,0.04440401210432737,0.0941391922681331,0.09797522083454999,3,0.0,1.2793646085024748,0.9999601804172944,0.6027794744414623,2.122349953509805,2.1438426673598965,0.6361372122553399,0.6414225569124369,1.0,0.2,0.42919999999999975,1.0,0.016030511343953315,0.01861076739521303,0.030499863374143905,-0.04904080794598191,0.07479999322230994,0.1286709909361051,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9170221150818976,15.23720099451921,2.7126227860788226,0.7378152023479552,0.13135052366404598,0.06,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_acceleration,finite_difference,mild,10,-508.484421549396,509.42868966976727,-0.25424221077469805,0.25471434483488364,0.2809213229862729,0.28193706772571525,-0.254728039340463,0.2552068979001825,-0.02334319708476116,0.3108254275862845,-0.0011671598542380575,0.015541271379314225,0.024129234150391535,0.024227704318257538,-0.02923761373428068,0.032080103096745395,-0.48621568060942694,0.48709999673015997,-0.48621568060942694,0.48709999673015997,0.5291055471579484,0.5422907081658863,-0.4282185114052986,0.4291712765032472,0.3140256687864418,0.3460389285961685,0.3524813723181542,3,0.0,1.2572297957560554,1.000014639590056,0.6475325923560469,1.941570128697807,1.9554575716696097,0.5805076651271875,0.5853344319561857,0.0,-1.0,-1.0,1.0,0.007988946865869349,0.013657713742928438,0.022558196616378152,-0.021831877629844745,0.04497844160573781,0.07989093410635509,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9337504757103661,15.515158732956099,2.7621065787466526,5.21783733897192,0.9289123681468332,0.0,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_acceleration,low_pass,mild,10,-7.38013681516959,10.08668271685151,-0.0036900684075847957,0.005043341358425755,0.008489931191939068,0.009583769862888175,0.03937352697218662,0.03957928048328954,0.5579679844829833,0.5675579236140545,0.02789839922414917,0.028377896180702727,0.035924988220080604,0.037639045258998395,0.37266599309896464,0.3729297821215222,-0.0299138715223048,0.035667527490872535,-0.0299138715223048,0.035667527490872535,0.05792732489325905,0.06599865514224135,0.3026515459181917,0.3029937257992602,0.0223083370575687,0.03957955695176728,0.04292850114410487,3,0.0,1.2745109048992962,1.000000153425042,0.6128797881922693,2.079544861564834,2.081804108305983,0.6243713623679011,0.6250341129404736,1.0,0.304,0.3284,1.0,-0.014957923023295289,0.01695210710374983,0.027520813225982665,-0.02522929847168744,0.027481394909407986,0.043966498019642725,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9209575969430972,15.302592796028847,2.724264247713515,0.3706743926991316,0.06598979722150218,0.015915494309189534,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_acceleration,savitzky_golay,mild,10,-93.08010099155565,93.43107775683877,-0.04654005049577783,0.04671553887841939,0.050981240263198745,0.05126894730851643,-0.026070213141793863,0.02634989641002621,0.06240652035790752,0.1294649787785356,0.003120326017895376,0.00647324893892678,0.011123440909346362,0.014088811357412112,0.1896429506936897,0.18971864268244187,0.2683517674292773,0.2706576016832577,0.2683517674292773,0.2706576016832577,0.3178391086870002,0.320612879697304,0.3912183126446937,0.39241599917111775,0.15177364818049532,0.1852313848903626,0.18685030798702962,3,0.0,1.2863385692637825,1.000043069835642,0.5875814574853735,2.189210640855622,2.20419946015339,0.6546203612189805,0.658482205993804,0.0,-1.0,-1.0,1.0,-0.2071964957087868,0.207288677862473,0.21632720743722628,-0.2620775476651091,0.2622466200449283,0.27579281150888557,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9109200688058628,15.135809649581475,2.694572458286454,2.5218645711626237,0.4489582635026786,0.06,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,imu_like,finite_difference,mild,10,-56.94575289713705,63.77686094021632,-0.028472876448568524,0.03188843047010816,0.04889975783248106,0.05087246219349675,-0.029210549415103808,0.03248239362497658,0.4580593897319101,1.3619400474369827,0.02290296948659551,0.06809700237184914,0.12327612931677123,0.14293736548637134,-0.004987501945280303,0.06512354378570713,-0.12282622674608348,0.12401228552271629,-0.12282622674608348,0.12401228552271629,0.1507136390295246,0.15132494743141223,-0.06477524398549583,0.06650442097728795,0.07986082624967417,0.10957290675046033,0.12258634201786733,3,0.0,1.290834708472768,1.0004115941459846,0.5769226051129814,2.237504651327992,2.245990353991949,0.666560837905789,0.6688451580026578,1.0,0.428,0.7313999999999999,1.0,0.045302722639900525,0.04582323231630856,0.05520294162755533,0.08454363525122381,0.11509204999682165,0.20327309388892675,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9065514841088433,15.063221429520803,2.6816498447560355,1.326964138750335,0.23623453942613026,0.0,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,imu_like,low_pass,mild,10,-97.62194514316022,102.33569104506167,-0.04881097257158011,0.05116784552253083,0.0700691990675214,0.0722791922687893,-0.006068852890267202,0.016588726173594102,-2.2135478760208684,2.4666395296313675,-0.11067739380104344,0.12333197648156838,0.18539230637386733,0.20170804561332298,0.2344329228950782,0.24016298521582194,-0.13710277624539788,0.13822293712670158,-0.13710277624539788,0.13822293712670158,0.1659011126518548,0.16991966944408787,0.19525937319486744,0.19588614169286664,0.11116083247746389,0.130735017757524,0.13759474006952715,3,0.0,1.2609776731643882,1.0051581696185354,0.6329148365473946,1.9920042785048409,2.004460560734308,0.5916665928441378,0.5943663072615493,0.9,1.284,2.3624,1.0,0.0315504340447806,0.03233933366078297,0.04219467992482103,-0.06639095612611196,0.0917705497363255,0.1537063577784387,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9290454232980108,15.436979779452448,2.7481886675277827,1.8470437291754163,0.32882239385353274,0.015915494309189534,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,imu_like,savitzky_golay,mild,10,-96.99654435490109,101.61033465205823,-0.04849827217745055,0.05080516732602911,0.07097274583329775,0.07226592991823065,-0.02830525158608273,0.03195274577986622,-2.6787171732068757,2.8954323473657677,-0.1339358586603438,0.1447716173682884,0.21041580352639785,0.23055045170403857,0.05266885557154164,0.07632460155320749,-0.1383144579522156,0.13951090051900358,-0.1383144579522156,0.13951090051900358,0.16946167693283468,0.17255514508982372,-0.015524539867436538,0.022543651573748394,0.11902604535257472,0.14316505992658254,0.15230205231579874,3,0.0,1.2723541601144959,1.0023433646315492,0.6134450320091858,2.0735606981909065,2.0852337404161956,0.6176274924105156,0.620284980846644,0.9,2.236,2.728,1.0,0.031050557995721297,0.031919809733284434,0.041443836019354224,-0.09363681369115065,0.1132174092452446,0.18307858820697248,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9215056902241396,15.311699890993772,2.7258855502956445,1.9777317763573985,0.3520883056690627,0.06,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,sensorless_force_exploratory,savitzky_golay,mild,10,-253.1759848119005,253.95151139968462,-0.12658799240595023,0.12697575569984232,0.14180992304632253,0.14369796782471586,-0.017981684051809724,0.020692728892875645,-7.740731975605212,7.828691652194096,-0.38703659878026064,0.39143458260970476,0.4742302242470283,0.5056981209603357,0.07821593247610144,0.09686122369891108,-0.4684590531864384,0.4687210208547646,-0.4684590531864384,0.4687210208547646,0.49596287117587046,0.4961495215367169,-0.06515521351157841,0.0667324954993765,0.35236896827713643,0.39760895074260294,0.4168756139544777,3,0.0,1.2723541601144959,1.0023433646315492,0.6134450320091858,2.0735606981909065,2.0852337404161956,0.6176274924105156,0.620284980846644,0.0,-1.0,-1.0,1.0,-0.19734484028189958,0.19741987221365437,0.20579768314590163,-0.9060668642034319,0.9073891094587969,0.9850623265985357,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9215056902241396,15.311699890993772,2.7258855502956445,5.8549479947826395,1.0423348322087973,0.06,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,optimistic_reference,direct,nominal,10,-426.97115136934127,430.3504489301146,-0.21348557568467066,0.2151752244650573,0.24891601577697248,0.25025455275116804,-0.20190659903370495,0.20417573205277445,2.371398026688522,4.222892588010764,0.1185699013344261,0.2111446294005382,0.36786985644589587,0.4561231752868199,0.11937302587523904,0.20656277525255365,-0.3205311593261625,0.3243237421141971,-0.3205311593261625,0.3243237421141971,0.4139946319306754,0.45042807385599914,-0.061684653690343615,0.07812628897141279,0.2326548165106871,0.34121785424874407,0.3963411198253771,3,0.0,1.289526482846961,0.9946347985376915,0.6067528241786943,2.131772807104209,2.2358529504654063,0.6217205936433035,0.6580618573464768,0.0,-1.0,-1.0,1.0,-0.05906591363570278,0.061518594299116006,0.08640063002231363,0.14181052715121906,0.24743329500916927,0.4451475667389861,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9157405419381561,15.215906428925638,2.708831792977823,3.8657826711188172,0.6882110542137956,0.0,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_velocity,finite_difference,nominal,10,-449.4014530658601,455.80577172664573,-0.22470072653293002,0.2279028858633229,0.28384355786330373,0.2878650281996934,-0.21312174988196436,0.2174649594014802,-1.9931203490494245,3.2240601239045033,-0.09965601745247121,0.16120300619522515,0.2763001062812925,0.27831896953290025,-0.0988528929116583,0.15496002813968282,-0.34240480463946665,0.34489919478918013,-0.34240480463946665,0.34489919478918013,0.4066777929148059,0.4205030525289839,-0.08355829900364782,0.09224623523634402,0.24691135937110237,0.30115599756058453,0.3129251601553672,3,0.0,1.2790423455825748,0.9998663861938742,0.6038265698635428,2.118337929707888,2.214711468724132,0.628982477356832,0.6570199423710364,0.0,-1.0,-1.0,1.0,-0.07599349232305219,0.0819358142784666,0.1213513926213994,-0.12301299001640884,0.22512439544315352,0.3720421736624331,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9173917424347211,15.243342707107615,2.7137161725556993,4.102668789216116,0.730383017547982,0.0,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_velocity,low_pass,nominal,10,-118.18118716111071,128.61478065773994,-0.059090593580555364,0.06430739032886996,0.09828132958122071,0.10743250730815965,0.00820534640733223,0.030354067494885666,3.7218513046568376,5.780089403255594,0.18609256523284193,0.2890044701627797,0.5118566718175684,0.5883089883645687,0.7573222336121341,0.7850580728804447,-0.14571776903602754,0.15390629756017582,-0.14571776903602754,0.15390629756017582,0.23121928176197507,0.25111416299903766,0.2968391993616219,0.2985806513282259,0.17573630113278715,0.30542268890826946,0.3494421382521459,3,0.0,1.2606917527032286,1.000032108671864,0.6409683009833302,1.9668564323040223,2.042153633237154,0.5724553317858692,0.6081676609039901,0.3,0.84,1.9649999999999999,1.0,-0.0264992172073108,0.04041544543974741,0.06995406523348376,0.17101833643803874,0.29172082935733745,0.5297751073209035,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9313975866669382,15.476063227315743,2.7551465498363923,2.9200270073688337,0.5198416558922729,0.015915494309189534,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_velocity,savitzky_golay,nominal,10,-91.2714618418868,103.0145056714442,-0.0456357309209434,0.0515072528357221,0.08092766801515561,0.09302213081802745,-0.025621134495194247,0.03563085892055555,2.143668546098424,4.705954828566412,0.10718342730492118,0.2352977414283206,0.42285509230818635,0.4925774694079063,0.37153844681298576,0.42180453129026246,-0.13292728385362515,0.14501684828710495,-0.13292728385362515,0.14501684828710495,0.23067327300547985,0.25780947734019577,0.127840663991857,0.13380741725339665,0.1335966458135723,0.25034014994182585,0.2919275575181418,3,0.0,1.275583709416983,1.0002238569067452,0.6102705244856375,2.0902627628771944,2.150544072763061,0.6158852133305377,0.6392702333523402,0.7,2.08,2.978,1.0,-0.0028387422176317815,0.032259732670240536,0.051864231468074944,0.10845418931124429,0.2429188712131867,0.430669138836733,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9199712021454589,15.286202901451201,2.721346415133322,2.21983626237105,0.39518927582813324,0.06,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_acceleration,finite_difference,nominal,10,-677.2936923436442,682.7018475576389,-0.3386468461718221,0.3413509237788195,0.40230321756166293,0.41236970727842437,-0.3270678695208564,0.33061740337042456,-4.826874617231142,5.043236483123033,-0.24134373086155714,0.2521618241561516,0.3534202092416465,0.36866528523689146,-0.2405406063207442,0.2511465177061572,-0.6615441371748929,0.6639299659943596,-0.6615441371748929,0.6639299659943596,0.7393364725083874,0.7418516734842466,-0.40269763153907406,0.4105842647321395,0.46764446284634076,0.5028352223844358,0.5066397833107709,3,0.0,1.2518921687870486,1.0000332461906178,0.6578290614336413,1.9030669055311487,1.9903757961553632,0.5667878322197426,0.5968523810340969,0.0,-1.0,-1.0,1.0,0.031054200705624646,0.04049077674047464,0.0647790674319772,-0.33209276607926147,0.3650916565796451,0.5536319676439756,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9373358731089048,15.574733545720434,2.772712463294546,7.77036077666163,1.3833287167641362,0.0,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_acceleration,low_pass,nominal,10,-213.82769730661965,219.40009746970924,-0.10691384865330981,0.10970004873485462,0.14836854672785096,0.14939026446452033,-0.03961790866542224,0.04997512206393059,-0.6475455067856043,1.452132411568071,-0.03237727533928021,0.07260662057840353,0.11991198188712501,0.13527447088637423,0.5388523930400121,0.5431807851125345,-0.29407532928908786,0.3020649116594189,-0.29407532928908786,0.3020649116594189,0.4022424763014662,0.40984533974535964,0.14848163910856157,0.1636579687509033,0.18906028796766777,0.24985502036522475,0.2519495162502584,3,0.0,1.2533302711915715,0.999994904921458,0.65510004262778,1.913204536601924,1.9501020248993484,0.5707616202122553,0.5835619883599861,0.1,2.24,2.24,1.0,-0.04734866084445462,0.05365335311261493,0.08738708214479043,-0.1581756169408828,0.16972574379675148,0.2426514344769878,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9363917429333467,15.559045918330245,2.7699196527558225,3.1414178136671884,0.5592550459242935,0.015915494309189534,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,no_direct_acceleration,savitzky_golay,nominal,10,-29.48246753870503,88.09617031750517,-0.014741233769352513,0.04404808515875259,0.0691622557566806,0.07071301402868425,0.005273362656396637,0.042073324796954005,-1.6279860400420976,2.0366456820658687,-0.08139930200210488,0.10183228410329344,0.16214608072964956,0.175370834011421,0.18295571750595976,0.19134936726113547,0.3985101729947488,0.4326025351749342,0.3985101729947488,0.4326025351749342,0.6244416147420766,0.635441015153944,0.659278120840231,0.6794367138877303,0.22182358746313438,0.3684013364498442,0.3730653180242094,3,0.0,1.2915313277266725,0.9999839188023373,0.576192440749935,2.241501580228625,2.3357004071422978,0.6679194518218647,0.6899967213383685,0.1,3.0,3.0,1.0,-0.22333403573902205,0.22433132894290245,0.2504566793272166,-0.3585891762524508,0.36080192382863363,0.4054550726835175,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9061919507415512,15.057247438172539,2.680586317073952,3.6858114236418724,0.6561714357221451,0.06,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,imu_like,finite_difference,nominal,10,-448.64804075884183,464.77293987176625,-0.22432402037942095,0.2323864699358831,0.3153258028610894,0.3418621265113354,-0.21218409401090485,0.22130113972897894,-3.193895045950858,4.866792579941568,-0.15969475229754293,0.2433396289970784,0.4316219426317745,0.4968415782723401,-0.14479799463020815,0.2288518386769671,-0.5499079145495827,0.5550114200568691,-0.5499079145495827,0.5550114200568691,0.6802224555889261,0.7046344839913843,-0.2920438295340695,0.2977418770081452,0.3544900961768407,0.4497547262935833,0.46039573376764026,3,0.0,1.2332057817372115,1.0041050003043726,0.6821207105225673,1.815630533563962,1.8665559274570345,0.5238766490807779,0.5510132701367724,0.0,-1.0,-1.0,1.0,0.001663797277955401,0.043934851914748316,0.08824328798640318,-0.2990357821563981,0.34612560729307185,0.5411073815073826,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9454315525572203,15.709251015814562,2.796660113170285,5.890192566981414,1.0486092936185,0.0,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,imu_like,low_pass,nominal,10,-328.2947893623027,346.60102270954525,-0.16414739468115133,0.17330051135477262,0.24954321589529,0.27936107245439884,-0.09583612800761618,0.11154827773030278,-7.760866930378389,8.465278476123844,-0.3880433465189194,0.4232639238061922,0.6315469517232207,0.692970535013527,0.19097984557676712,0.2514565968351398,-0.48289982477233584,0.4888712447603957,-0.48289982477233584,0.4888712447603957,0.620874805894453,0.6460946021651921,-0.04232308565623697,0.07115505451825657,0.3840072162915301,0.4740965262527833,0.4797040769480721,3,0.0,1.2098411528071,1.0205336403448408,0.7112994503180263,1.6916185883839816,1.7870173264162788,0.46968108399605163,0.4945438435022725,0.0,-1.0,-1.0,1.0,-0.042258352272124704,0.06488690531287619,0.11002082214911771,-0.588590182052556,0.6077010348229035,0.7673485262548491,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9567820062067747,15.897849677496552,2.830235638444681,6.380647796544467,1.1359232321655341,0.015915494309189534,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,imu_like,savitzky_golay,nominal,10,-306.743867889202,321.53807018381116,-0.153371933944601,0.16076903509190557,0.2252630189230758,0.24058420703430783,-0.13261400130330478,0.14155238041683174,-6.630472457633988,7.537739473355861,-0.3315236228816994,0.3768869736677931,0.5768930735770537,0.6298343638175457,-0.05581823140542841,0.18099520598675367,-0.47423160761491906,0.4802835143934641,-0.47423160761491906,0.4802835143934641,0.6075073885245015,0.6278086288662799,-0.213845059172359,0.22122252757607017,0.35930561991205157,0.4506287619288955,0.4547670018599303,3,0.0,1.226334087972268,1.0110281054574999,0.6945092803965671,1.7658716200166464,1.8351381955628083,0.5057439883450733,0.5303961469903493,0.0,-1.0,-1.0,1.0,-0.030968073535508754,0.05580758448409825,0.09641019164544551,-0.5030546243940421,0.5259914882566153,0.6906068526366083,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9500052554645395,15.785247471452728,2.810189482330636,5.970207107351285,1.062853987608099,0.06,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,sensorless_force_exploratory,savitzky_golay,nominal,10,-405.85742745019684,412.38161012120446,-0.20292871372509835,0.20619080506060222,0.25171479257211976,0.25883524299715827,-0.05561295881604045,0.06416639626857014,-13.485497862789614,14.199199125355351,-0.6742748931394809,0.7099599562677676,1.0882420904629737,1.1195275581866657,0.06711501187790551,0.1890594560446919,-0.7136772361417532,0.7175434757527924,-0.7136772361417532,0.7175434757527924,0.8477326790528851,0.8594889072842469,-0.1954083364864971,0.20208043076931065,0.5376828558520577,0.8073394042754541,0.8153544086899731,3,0.0,1.226334087972268,1.0110281054574999,0.6945092803965671,1.7658716200166464,1.8351381955628083,0.5057439883450733,0.5303961469903493,0.0,-1.0,-1.0,1.0,-0.2888552568549255,0.29149637124654393,0.35837187032958123,-1.14140462040123,1.1523925023107955,1.3714242087386408,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9500052554645395,15.785247471452728,2.810189482330636,8.934115776687914,1.5905077341978473,0.06,0.9088358012080359,0.0006018310813198229
unilateral,rigid_high_stiffness,multisine,optimistic_reference,direct,severe,10,-1475.1356029900476,1478.3894639997407,-0.7375678014950239,0.7391947319998703,0.7993242364780274,0.8103485976408706,-0.64529949131011,0.6482707529047478,-16.371430701131878,16.61118804483302,-0.8185715350565939,0.8305594022416511,1.0319045498580373,1.094645878983583,0.3016629060518075,0.48606378696509456,-0.9906603999162316,0.9921416255903096,-0.9906603999162316,0.9921416255903096,1.0590326193732709,1.0706156989593256,-0.33244941777897746,0.33822425560756053,0.8620121855317138,0.9369961375471819,0.9621785199470528,3,0.0,1.1385929838587532,1.0003467402329402,0.8443662655459006,1.3270940074384436,1.4307762648751778,0.22125648378247587,0.31822899263138216,0.0,-1.0,-1.0,0.5,-0.45292847157765354,0.4663316308771366,0.5809007683551907,-0.3250687475214003,0.6545083619512079,1.0971935058664901,0.9088358012080359,0.5255001066537923,0.0033805736639390266,0.0006018310813198229,0.00017689025585231099,0.015591093221262424,0.6671899965099523,0.9859973467489807,16.383290550343073,2.916656889529518,14.323158312816126,2.5498991331764143,0.0,0.9088358012080359,0.0006018310813198229
