target_id,k,c,m,time_s,matlab_x,matlab_v,matlab_a,force
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.062,1.08953792514663e-05,-0.0208867066202128,0.18561387660797,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.064,-3.00788398370674e-05,-0.0198796665794227,0.812609121416158,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.066,-6.78266537111246e-05,-0.0176838833982492,1.36856498944584,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.068,-0.000100135012093228,-0.0144743328203961,1.82167752331297,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.07,-0.000125199735666644,-0.0104824575175801,2.14753601294892,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.072,-0.00014172273434121,-0.005980036543286,2.33037583816539,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.074,-0.000148974835427797,-0.00126111607679956,2.36375749565304,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.076,-0.000146821513250401,0.00337682217051216,2.25064932926643,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.078,-0.000135711184237937,0.00765127115379067,2.00292890928242,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.08,-0.00011662804500413,0.0113115692499563,1.64035325660402,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.082,-9.10135450510838e-05,0.0141532457579127,1.1890790868847,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.084,-6.06623772011531e-05,0.0160290437520857,0.679839195595802,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.086,-2.76002383398442e-05,0.016856054026114,0.145898686693349,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.088,6.0485095049796e-06,0.0166186520514337,-0.379075869084116,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.09,3.81947997451326e-05,0.0153671983353921,-0.863100376753349,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.092,6.69121505745988e-05,0.0132127244404498,-1.27778367608886,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.094,9.05496790574085e-05,0.0103180663359423,-1.59995285454266,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.096,0.000107824369326251,0.00688610972818944,-1.81290303916521,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.098,0.000117887617495565,0.00314596729491022,-1.90720742299099,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.1,0.000120362825068364,-0.000661992611339703,-1.88105248481602,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.102,0.000115352701556551,-0.00430130648683107,-1.7400937385994,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.104,0.000103416844877668,-0.00755382671563513,-1.49685699227615,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.106,8.55219768711521e-05,-0.0102325220419651,-1.16973720717185,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.108,6.29688130847391e-05,-0.0121919343713207,-0.781670046216863,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.11,3.73008492611061e-05,-0.0133357275586305,-0.358568805712024,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.112,1.02012815850386e-05,-0.013620961640951,0.0723692601918298,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.114,-1.66152013601967e-05,-0.0130589396681223,0.484378675285932,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.116,-4.1508927966764e-05,-0.0117126902011348,0.852757280480847,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.118,-6.30135611740237e-05,-0.0096913533315113,1.15631606733333,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.12,-7.99204530390549e-05,-0.00714191950589872,1.37856424754307,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.122,-9.13443177070148e-05,-0.00423891814505724,1.50856557318576,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.124,-9.6766811607808e-05,-0.00117275907488847,1.54142428983027,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.126,-9.60560829885941e-05,0.00186251098130438,1.47838328004313,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.128,-8.94618958559354e-05,0.00468126423604912,1.32654139063016,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.13,-7.75874488146129e-05,0.0071174248820082,1.09822012176572,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.132,-6.13404048822269e-05,0.00903402568070682,0.810030406111304,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.134,-4.1866842327834e-05,0.0103306533401059,0.481706945852268,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.136,-2.04727622749863e-05,0.0109483957284218,0.134789603806333,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.138,1.46160169068554e-06,0.0108720706059753,-0.208761920039638,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.14,2.25691602230514e-05,0.010129690142259,-0.52793268941864,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.142,4.15796010071887e-05,0.0087892870178317,-0.803913184947307,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.144,5.73942601050842e-05,0.00695338594366298,-1.02118197315801,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.146,6.91479217094101e-05,0.00475153969883132,-1.16834978817077,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.148,7.62541848532703e-05,0.00233145373697895,-1.23872113168188,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.15,7.8432159169682e-05,-0.000150707392962366,-1.23054834393274,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.152,7.57134752221941e-05,-0.00254020817981783,-1.14697285250261,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.154,6.84298396416911e-05,-0.00469321019204564,-0.995667721796696,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.156,5.7182554041015e-05,-0.00648525186858733,-0.788213521278951,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.158,4.27964782130312e-05,-0.00781825176328807,-0.539254855388645,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.16,2.62617914396487e-05,-0.00862565415842123,-0.265496796568994,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.162,8.66754346430831e-06,-0.00887546300806694,0.0153916816974042,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.164,-8.86864249596767e-06,-0.00857104857219244,0.285896709787107,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.166,-2.52702622383442e-05,-0.00774975196425474,0.529731393439843,0
