target_id,peak_displacement,peak_velocity,oscillation,settling_time,risk_class,severity
matlab_broad_s20105_c04,0.00381318017608891,0.0162523836167867,0.000103353337889243,1.918,SAFE,0.959
matlab_broad_s20105_c05,0.0107818087019354,0.0250211877759812,4.10772208982606e-07,0.59,SAFE,0.898484058494616
matlab_broad_s20105_c06,0.00087597482019996,0.00276342532662119,1.33462135245606e-18,0,SAFE,0.07299790168333
matlab_broad_s20105_c07,0.0052137022514895,0.0163950498480964,1.48346743972938e-14,0,SAFE,0.434475187624125
matlab_broad_s20105_c08,0.0189580690957517,0.057591862157136,3.11923127734504e-09,0.234,CAUTION,1.57983909131264
matlab_broad_s20105_c09,0.0162918091702883,0.0423224908784909,7.32499108203373e-06,0.542,CAUTION,1.35765076419069
matlab_broad_s20105_c10,0.0300468924848403,0.112433851528245,0.00142698226541524,3,UNSAFE,2.50390770707003
matlab_broad_s20105_c11,0.00405591581398316,0.0117327613435559,6.93889390390723e-18,0.0640000000000001,SAFE,0.337992984498597
matlab_broad_s20106_c00,0.0237833770798169,0.0798150962040994,3.47410653785218e-09,0.216,UNSAFE,1.98194808998474
matlab_broad_s20106_c01,0.0135296679535057,0.0455057040370516,4.83858472796522e-07,0.404,CAUTION,1.1274723294588
matlab_broad_s20106_c02,0.000837892871478307,0.00293708521065242,9.02264250403357e-08,0,SAFE,0.0698244059565256
matlab_broad_s20106_c03,0.0095315211428021,0.0416803305111613,4.01045060703779e-05,0.158,SAFE,0.794293428566842
matlab_broad_s20106_c04,0.00208749254190053,0.00935459963009747,5.77747550504933e-06,0,SAFE,0.173957711825044
matlab_broad_s20106_c05,0.00168677120422601,0.00599716448441754,1.97836118933504e-05,0,SAFE,0.140564267018834
matlab_broad_s20106_c06,0.00487907773064118,0.0222683189307666,0.000156032778295593,2.386,CAUTION,1.193
matlab_broad_s20106_c07,0.0057104148392148,0.0156778217248588,7.65900704300768e-14,0.098,SAFE,0.4758679032679
matlab_broad_s20106_c08,0.00114839720842405,0.00368047994479333,1.248691423345e-09,0,SAFE,0.0956997673686712
matlab_broad_s20106_c09,0.0168311911077503,0.0440626344521558,1.25099546051662e-11,0.16,CAUTION,1.40259925897919
matlab_broad_s20106_c10,0.0028091685162389,0.00888554213028528,5.64748544372304e-15,0,SAFE,0.234097376353242
matlab_broad_s20106_c11,0.0073931546141518,0.0190246273513773,2.3939733206273e-07,0.488,SAFE,0.616096217845983
matlab_broad_s20107_c00,0.000886575560814026,0.00289792019618828,5.76032956794632e-08,0,SAFE,0.0738812967345022
matlab_broad_s20107_c01,0.00415448443086633,0.0165371029406533,2.27845372528068e-06,0.252,SAFE,0.346207035905528
matlab_broad_s20107_c02,0.0013985323554707,0.00459152763914103,3.24033190912671e-07,0,SAFE,0.116544362955891
matlab_broad_s20107_c03,0.00748681295069063,0.0236922852672855,1.21430643318376e-17,0,SAFE,0.62390107922422
matlab_broad_s20107_c04,0.0206015211246126,0.0576928483362814,9.02296659857854e-06,0.756,UNSAFE,1.71679342705105
matlab_broad_s20107_c05,0.00277696567455304,0.00983675254507961,2.53143345401455e-06,0,SAFE,0.231413806212754
matlab_broad_s20107_c06,0.0245629513270824,0.0636428911792705,0.00557208676764854,3,UNSAFE,3.71472451176569
matlab_broad_s20107_c07,0.00665782660811534,0.0258452520331716,0.000772827962397506,3,UNSAFE,1.5
matlab_broad_s20107_c08,0.00209777346266968,0.00657423456800653,1.30104260698261e-18,0,SAFE,0.174814455222473
matlab_broad_s20107_c09,0.0253690467575439,0.0569640873149364,2.85280130232133e-08,0.352,UNSAFE,2.11408722979533
matlab_broad_s20107_c10,0.00160456843570285,0.00502167815580867,3.68628738645072e-18,0,SAFE,0.133714036308571
matlab_broad_s20107_c11,0.0126781584420176,0.0483308418096274,8.72319898189555e-05,1.104,CAUTION,1.05651320350146
matlab_broad_s20108_c00,0.00214438797988786,0.00690087031745261,2.90539780987746e-12,0,SAFE,0.178698998323988
matlab_broad_s20108_c01,0.00419952536437368,0.0159476272235858,0.000853457026204945,3,UNSAFE,1.5
matlab_broad_s20108_c02,0.000806428580792477,0.00273492464636398,1.16167830665977e-06,0,SAFE,0.0672023817327064
matlab_broad_s20108_c03,0.0202321954944184,0.0263152509819628,6.51099098125286e-05,1.262,UNSAFE,1.68601629120153
matlab_broad_s20108_c04,0.0079999873933382,0.0228018019490782,5.67566948825608e-16,0.054,SAFE,0.666665616111517
matlab_broad_s20108_c05,0.00632024643590236,0.0191370368252127,5.7850735139772e-08,0.304,SAFE,0.526687202991864
matlab_broad_s20108_c06,0.0198551273295081,0.0682147491734308,0.00392626477439926,3,UNSAFE,2.6175098495995
matlab_broad_s20108_c07,0.00173257867890213,0.00573314590426188,1.06213896268957e-06,0,SAFE,0.144381556575178
matlab_broad_s20108_c08,0.00908845219842711,0.0268270646596506,1.56125112837913e-17,0.024,SAFE,0.757371016535592
matlab_broad_s20108_c09,0.0178896426069055,0.0585573080278674,3.19105716615404e-09,0.166,CAUTION,1.49080355057546
matlab_broad_s20108_c10,0.00396142299559807,0.012777992330753,1.07639210249603e-06,0,SAFE,0.330118582966505
matlab_broad_s20108_c11,0.00132589856333371,0.00458846842059011,1.7639479617026e-07,0,SAFE,0.110491546944476
matlab_broad_s20109_c00,0.0444832153189143,0.079161920767693,0.0092095903615582,3,UNSAFE,6.13972690770546
matlab_broad_s20109_c01,0.029564752560092,0.0823172324037908,0.00668312921646047,3,UNSAFE,4.45541947764031
matlab_broad_s20109_c02,0.00227991691760731,0.00716124702899741,4.77014506928402e-14,0,SAFE,0.189993076467276
matlab_broad_s20109_c03,0.00956228762601959,0.0352178258144561,0.000123001753292479,0.572,SAFE,0.7968573021683
matlab_broad_s20109_c04,0.00302849377549056,0.009231405827463,1.73472347597681e-18,0,SAFE,0.25237448129088
matlab_broad_s20109_c05,0.0238188066018007,0.0685571333649356,0.0053507813670827,3,UNSAFE,3.56718757805513
matlab_broad_s20109_c06,0.00122546198253977,0.00389537238903853,1.27919230160281e-11,0,SAFE,0.102121831878314
matlab_broad_s20109_c07,0.00999665338862746,0.0377966739064333,0.000110645035090067,1.422,SAFE,0.833054449052288
matlab_broad_s20109_c08,0.00172153193344737,0.00543318904704495,8.67361737988404e-19,0,SAFE,0.143460994453948
matlab_broad_s20109_c09,0.000877614521241636,0.00275987956772718,1.62630325872826e-18,0,SAFE,0.073134543436803
matlab_broad_s20109_c10,0.00530387127874262,0.0167503634934262,1.30104260698261e-17,0,SAFE,0.441989273228551
matlab_broad_s20109_c11,0.00380124937376234,0.0120340294912206,5.1360182593672e-16,0,SAFE,0.316770781146861
matlab_broad_s20110_c00,0.000922202006319056,0.00387369574315729,2.59994227173475e-05,0,SAFE,0.0768501671932547
matlab_broad_s20110_c01,0.0341881532704054,0.109907742718142,0.00334390262122289,3,UNSAFE,2.84901277253378
matlab_broad_s20110_c02,0.00753152519975565,0.0307087944040556,0.00100961431844745,3,UNSAFE,1.5
matlab_broad_s20110_c03,0.00421928137107955,0.0143301996822798,1.12038138759765e-05,0,SAFE,0.351606780923296
matlab_broad_s20110_c04,0.0027673835245971,0.00843648749526485,0,0,SAFE,0.230615293716425
matlab_broad_s20110_c05,0.00129135292375535,0.00403191815000242,3.68628738645072e-18,0,SAFE,0.107612743646279
matlab_broad_s20110_c06,0.00213669272924767,0.00696453870576536,1.71580227364795e-08,0,SAFE,0.178057727437306
matlab_broad_s20110_c07,0.0105328650573823,0.0332709345737185,6.93889390390723e-18,0,SAFE,0.877738754781856
matlab_broad_s20110_c08,0.00826507454442091,0.0284379074747203,7.71639213183611e-07,0.42,SAFE,0.688756212035076
matlab_broad_s20110_c09,0.0141523413499838,0.0530114609944051,2.03865054756333e-05,0.602,CAUTION,1.17936177916532
matlab_broad_s20110_c10,0.0205491853602316,0.0474171397735756,4.68667023441266e-06,0.666,UNSAFE,1.71243211335264
matlab_broad_s20110_c11,0.00184346819854003,0.00580755030375098,4.11996825544492e-18,0,SAFE,0.153622349878335
matlab_broad_s20111_c00,0.00267406675794262,0.00931023445427144,2.68981609023457e-05,0,SAFE,0.222838896495218
matlab_broad_s20111_c01,0.0128792688361523,0.0429804457786895,0.0011747951828085,3,UNSAFE,1.5
matlab_broad_s20111_c02,0.00157075018821908,0.00552816508296855,2.44993784343927e-07,0,SAFE,0.130895849018257
matlab_broad_s20111_c03,0.0188776352297256,0.054129512113185,2.7547274466725e-14,0.116,CAUTION,1.5731362691438
matlab_broad_s20111_c04,0.0116915303963258,0.046282291963784,3.52942971673561e-05,0.122,SAFE,0.974294199693819
matlab_broad_s20111_c05,0.00556225950055588,0.0175861192924878,5.20417042793042e-18,0,SAFE,0.463521625046324
matlab_broad_s20111_c06,0.0103993245899337,0.0334423641050621,0.001171305567196,3,UNSAFE,1.5
matlab_broad_s20111_c07,0.00102579128983458,0.00322632522931188,8.67361737988404e-19,0,SAFE,0.0854826074862152
matlab_broad_s20111_c08,0.00111601116724077,0.00352384238046049,1.0842021724855e-18,0,SAFE,0.0930009306033976
matlab_broad_s20111_c09,0.0248560212126437,0.0550373614861862,2.73226573693249e-06,0.646,UNSAFE,2.07133510105364
matlab_broad_s20111_c10,0.00356228465622034,0.0116512831605741,1.34308970792848e-07,0,SAFE,0.296857054685028
matlab_broad_s20111_c11,0.00256205657920063,0.00841149496286067,1.6790013837339e-13,0,SAFE,0.213504714933386
matlab_broad_s20112_c00,0.000924663233848165,0.0035771105158471,5.13706985008592e-06,0,SAFE,0.0770552694873471
matlab_broad_s20112_c01,0.00766910538118138,0.0251885825841396,1.65245279545541e-06,0,SAFE,0.639092115098448
matlab_broad_s20112_c02,0.00464273380859693,0.0141383264519515,7.80625564189563e-18,0.01,SAFE,0.386894484049744
matlab_broad_s20112_c03,0.00147584339023264,0.0046424838862885,2.16840434497101e-19,0,SAFE,0.122986949186054
matlab_broad_s20112_c04,0.00133624990561172,0.00465842428543659,8.64716369746894e-07,0,SAFE,0.111354158800977
matlab_broad_s20112_c05,0.0111250585864352,0.0376521661853833,1.59206811917118e-07,0.208,SAFE,0.92708821553627
matlab_broad_s20112_c06,0.00289695348837316,0.0101765841058217,2.14482365907016e-06,0,SAFE,0.241412790697763
matlab_broad_s20112_c07,0.0045687581562166,0.0148098027191181,1.40217212287818e-09,0,SAFE,0.380729846351383
matlab_broad_s20112_c08,0.00200867225871106,0.00740715759070606,1.14552359336314e-08,0,SAFE,0.167389354892588
matlab_broad_s20112_c09,0.0349606122788008,0.101891166048611,0.00895551271797646,3,UNSAFE,5.9703418119843
matlab_broad_s20112_c10,0.0181741103431017,0.0310933907182226,7.54983595707892e-08,0.628,CAUTION,1.51450919525848
matlab_broad_s20112_c11,0.0139605137219936,0.0521227766410099,1.21563218632046e-07,0.128,CAUTION,1.16337614349947
matlab_broad_s20113_c00,0.00348715937426792,0.0115213648494031,9.77967899692386e-07,0,SAFE,0.290596614522327
matlab_broad_s20113_c01,0.00645637764946713,0.020779662035628,4.10594774164553e-14,0,SAFE,0.538031470788927
matlab_broad_s20113_c02,0.0381809407782305,0.119326949888132,0.000781805279742678,2.01,UNSAFE,3.18174506485254
matlab_broad_s20113_c03,0.00265112287139011,0.0117074552012193,0.000188779678625313,2.886,UNSAFE,1.443
matlab_broad_s20113_c04,0.000912396243744696,0.00315352180940698,6.43138017159773e-06,0,SAFE,0.076033020312058
matlab_broad_s20113_c05,0.0239975078738467,0.0685036443258611,0.000826813558205121,2.646,UNSAFE,1.99979232282056
matlab_broad_s20113_c06,0.0109241218575444,0.0393230025197689,2.72947133851878e-08,0,SAFE,0.9103434881287
matlab_broad_s20113_c07,0.00186278923038384,0.00585779014132121,2.60208521396521e-18,0,SAFE,0.15523243586532
matlab_broad_s20113_c08,0.00339681066806664,0.0113548163493452,1.06280433608759e-07,0.202,SAFE,0.28306755567222
matlab_broad_s20113_c09,0.00527570173935925,0.0135163115416457,2.53989723430053e-11,0.174,SAFE,0.439641811613271
matlab_broad_s20113_c10,0.0132563355145523,0.0594605856873541,0.000222923728739657,0.894,CAUTION,1.10469462621269
matlab_broad_s20113_c11,0.00128159458340771,0.00403914918710942,2.38524477946811e-18,0,SAFE,0.106799548617309
matlab_broad_s20114_c00,0.00274991490823967,0.00870896319830681,0,0,SAFE,0.229159575686639
matlab_broad_s20114_c01,0.0103117477486751,0.0346239339532112,1.98849825671887e-08,0,SAFE,0.859312312389593
matlab_broad_s20114_c02,0.00225355638187194,0.00988300262140451,1.76069797373605e-05,0,SAFE,0.187796365155995
matlab_broad_s20114_c03,0.018072795159027,0.0584814946788128,2.59872416914775e-14,0.012,CAUTION,1.50606626325225
matlab_broad_s20114_c04,0.0056335582875458,0.0187111549662322,6.90144076858412e-11,0,SAFE,0.469463190628817
matlab_broad_s20114_c05,0.00379104650776237,0.010158730279892,6.19328501514878e-13,0.118,SAFE,0.31592054231353
matlab_broad_s20114_c06,0.0106032579194878,0.0381958263641658,0.00233013161306747,3,UNSAFE,1.55342107537832
matlab_broad_s20114_c07,0.0247839513618085,0.0490182481325292,8.29750134673668e-07,0.528,UNSAFE,2.06532928015071
matlab_broad_s20114_c08,0.0195512706432859,0.0451839343691393,0.000600028900732681,2.976,UNSAFE,1.62927255360716
matlab_broad_s20114_c09,0.00113496155702552,0.00387121791626711,4.39669452709934e-06,0,SAFE,0.0945801297521268
matlab_broad_s20114_c10,0.00100257693059496,0.00357632758160561,4.34764284420366e-06,0,SAFE,0.0835480775495804
