time_s,phase,total_contact_reference_n,commanded_normal_force_n,realized_contact_force_n,contact_active,desired_tip_coordinate_m,target_displacement_m,target_velocity_m_per_s,vehicle_position_x_m,vehicle_pitch_rad
2.238,CONTACT_ACQUIRE,0.0498228725072869,0.0498228725072869,0.08886672638268922,1,0.00022877614527877675,1.093566915729837e-05,-5.6157103379896804e-05,-0.2998765903574404,0.001212563306744747
2.239,CONTACT_ACQUIRE,0.04985109326154774,0.04985109326154774,0.09373403277854478,1,0.000229383961014211,1.0907097207482133e-05,-2.8473812554567654e-07,-0.29987568187933866,0.0012092249072915512
2.24,CONTACT_ACQUIRE,0.049876883405951394,0.049876883405951394,0.09790611568490329,1,0.00023000106352488923,1.093638719223836e-05,5.9446892768135325e-05,-0.29987482399333,0.0012060382403177908
2.241,CONTACT_ACQUIRE,0.04990023657716558,0.04990023657716558,0.10135466739948731,1,0.00023062999007523592,1.1027032891758823e-05,0.000122301616206639,-0.29987401951045634,0.0012030305415759994
2.242,CONTACT_ACQUIRE,0.04992114701314478,0.04992114701314478,0.10405898035667518,1,0.00023127300857940278,1.118177764456053e-05,0.00018751607202692418,-0.29987327075807557,0.001200226515825103
2.243,CONTACT_ACQUIRE,0.0499396095545518,0.0499396095545518,0.10600597113124562,1,0.00023193208995365714,1.1402591228155253e-05,0.00025430785924960664,-0.29987257956581553,0.0011976483766935355
2.244,CONTACT_ACQUIRE,0.049955619646030805,0.049955619646030805,0.10719013225944068,1,0.00023260888425468386,1.1690654905048542e-05,0.00032188370732242076,-0.29987194725663113,0.0011953159025096813
2.245,CONTACT_ACQUIRE,0.04996917333733129,0.04996917333733129,0.10761341385054732,1,0.0002333047007784543,1.2046354619804922e-05,0.00038944759414050677,-0.2998713746429321,0.0011932465071340548
2.246,CONTACT_ACQUIRE,0.04998026728428272,0.04998026728428272,0.10728503758857956,1,0.00023402049224943868,1.2469282255700373e-05,0.0004562087347412684,-0.2998708620277021,0.0011914553247179597
2.247,CONTACT_ACQUIRE,0.049988898749619703,0.049988898749619703,0.10622124629284758,1,0.00023475684318489652,1.2958244784721417e-05,0.0005213893673605813,-0.2998704092104837,0.0011899553072160893
2.248,CONTACT_ACQUIRE,0.049995065603657324,0.049995065603657324,0.10444499274963319,1,0.00023551396247422987,1.3511281073016847e-05,0.0005842322669602816,-0.29987001549806297,0.0011887573333962686
2.249,CONTACT_ACQUIRE,0.04999876632481661,0.04999876632481661,0.10198557203068344,1,0.00023629168016934646,1.4125686035972059e-05,0.000644007920337293,-0.2998696797196437,0.0011878703280187282
2.25,CONTACT_ACQUIRE,0.05,0.05,0.09887820193099497,1,0.00023708944843911083,1.4798041773419674e-05,0.0007000213014767276,-0.2998694002462666,0.0011873013898003042
2.251,CONTACT_ACQUIRE,0.05,0.05,0.09516355658427168,1,0.00023790638162722927,1.5524255256634588e-05,0.0007516181908321022,-0.2998691750141923,0.001187055926735987
2.2520000000000002,CONTACT_ACQUIRE,0.05,0.05,0.09088725813782958,1,0.00023874126745325553,1.6299602085112958e-05,0.0007981909875452148,-0.29986900155193563,0.0011871377974921387
2.253,CONTACT_ACQUIRE,0.05,0.05,0.08609933191027663,1,0.00023959254471494083,1.7118775782752712e-05,0.000839183968932138,-0.29986887701061243,0.0011875494580737569
2.254,CONTACT_ACQUIRE,0.05,0.05,0.08085363174850561,1,0.00024047419779846973,1.7975942060525373e-05,0.0008740979580480378,-0.2998687981972334,0.0011882921122701442
2.255,CONTACT_ACQUIRE,0.05,0.05,0.0752071869723461,1,0.00024138388750795042,1.8864797433639877e-05,0.0009024943518798709,-0.29986876161055864,0.0011893658833971817
2.2560000000000002,CONTACT_ACQUIRE,0.05,0.05,0.06921955991532207,1,0.00024231473867182202,1.9778631512328358e-05,0.0009239984423470032,-0.2998687634790795,0.0011907700435252258
2.257,CONTACT_ACQUIRE,0.05,0.05,0.06295227785889045,1,0.000243259567172559,2.071039229055641e-05,0.0009383020992849903,-0.29986879980070213,0.0011925031738871624
2.258,CONTACT_ACQUIRE,0.05,0.05,0.05646822631604531,1,0.00024421094859992254,2.165275379748126e-05,0.0009451658069330677,-0.29986886638374616,0.0011945632815976552
2.259,CONTACT_ACQUIRE,0.05,0.05,0.04983103152345825,1,0.0002451612882674676,2.2598185450672603e-05,0.0009444200290398713,-0.29986895888885307,0.0011969479078831442
2.2600000000000002,CONTACT_ACQUIRE,0.05,0.05,0.043104448493362715,1,0.00024610289191765534,2.3539022436821924e-05,0.000935965899230391,-0.29986907287139386,0.0011996542321957915
2.261,CONTACT_ACQUIRE,0.05,0.05,0.036351760186592065,1,0.0002470280364469937,2.4467536447726875e-05,0.0009197752427123,-0.2998692038239664,0.0012026791714002817
2.262,CONTACT_ACQUIRE,0.05,0.05,0.029635193150654056,1,0.0002479290399947878,2.5376006108473572e-05,0.0008958899414835964,-0.2998693472185817,0.0012060194732898615
2.263,CONTACT_ACQUIRE,0.05,0.05,0.023015354719078757,1,0.0002487983307570811,2.625678644984415e-05,0.0008644206610452268,-0.29986949854814865,0.001209671803760787
2.2640000000000002,CONTACT_ACQUIRE,0.05,0.05,0.016550696567217176,1,0.0002496480655765289,2.7102376797790972e-05,0.0008255449621930398,-0.2998696533668816,0.00121363282705164
2.265,CONTACT_ACQUIRE,0.05,0.05,0.01029694143603594,1,0.0002504765235530302,2.7905486474819644e-05,0.0007795048079134556,-0.2998698073292696,0.001217899302773913
2.266,CONTACT_ACQUIRE,0.05,0.05,0.004306560250029441,1,0.0002512799128132277,2.8659097689086527e-05,0.0007266034419925964,-0.29986995622722623,0.0012224682527863565
2.267,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00025227991281322773,2.935652504128053e-05,0.0006673977224950095,-0.2998700960250777,0.001227337067617822
2.2680000000000002,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00025327991281322775,2.9993032634430984e-05,0.0006054021862801958,-0.29987022410321124,0.0012325037006715894
2.269,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002542799128132278,3.056692042721491e-05,0.0005421799084742614,-0.29987034009440083,0.0012379556367744348
2.27,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002552799128132278,3.107702745200914e-05,0.000477862828107312,-0.29987044394519596,0.0012436769068898427
2.271,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002562799128132278,3.1522325807634656e-05,0.0004125850927741007,-0.29987053559950455,0.001249651711539721
2.2720000000000002,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00025727991281322785,3.190192272838923e-05,0.00034648277887659094,-0.29987061499874806,0.0012558644249306605
2.273,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002582799128132279,3.221506237133984e-05,0.00027969360799903254,-0.2998706820820145,0.0012622995989328657
2.274,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002592799128132279,3.2461127318302446e-05,0.00021235666000663569,-0.2998707367862101,0.001268941966912934
2.275,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002602799128132279,3.2639639789531064e-05,0.00014461208346544003,-0.299870779046209,0.0012757764474216897
2.2760000000000002,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00026127991281322795,3.275026256673825e-05,7.660080398624363e-05,-0.29987080879500105,0.0012827881477383133
2.277,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00026227991281322797,3.2792799623674336e-05,8.464231099468628e-06,-0.2998708259638379,0.0012899623672720287
2.278,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.000263279912813228,3.27671964631009e-05,-5.965603572940934e-05,-0.2998708304823773,0.0012972846008226404
2.279,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.000264279912813228,3.267354015960462e-05,-0.0001276185013327594,-0.29987082227882506,0.0013047405417012387
2.2800000000000002,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00026527991281322805,3.2512059108308725e-05,-0.0001952820687107004,-0.29987080128007565,0.0013123160847124144
2.281,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00026627991281322807,3.228312248015051e-05,-0.00026250633192775,-0.29987076741185037,0.001319997328999352
2.282,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002672799128132281,3.198723938500219e-05,-0.0003291518674282807,-0.29987072059883363,0.0013277705807531852
2.283,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002682799128132281,3.162505774451895e-05,-0.0003950805231664313,-0.29987066076480734,0.0013356223557880389
2.2840000000000003,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00026927991281322814,3.1197362877199866e-05,-0.00046015570495096535,-0.29987058783278314,0.0013435393819831774
2.285,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00027027991281322817,3.070507579874409e-05,-0.0005242426594116483,-0.29987050172513247,0.0013515086015937286
2.286,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002712799128132282,3.0149251241374414e-05,-0.0005872087530010311,-0.29987040236371465,0.0013595171734314465
2.287,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002722799128132282,2.953107539638243e-05,-0.0006489237464540533,-0.29987028967000284,0.001367552474917017
2.2880000000000003,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00027327991281322824,2.8851863384722242e-05,-0.0007092600641376019,-0.29987016356520785,0.0013756021040054124
2.289,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00027427991281322826,2.8113056461042178e-05,-0.0007680930577330585,-0.29987002397039975,0.0013836538809858304
2.29,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002752799128132283,2.7316218957095084e-05,-0.0008253012637069188,-0.2998698708066272,0.001391695850157763
2.291,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002762799128132283,2.6463034971006075e-05,-0.0008807666540377393,-0.2998697039950349,0.0013997162813847565
2.2920000000000003,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00027727991281322834,2.555530480940145e-05,-0.0009343748796819425,-0.29986952345697837,0.0014077036715274482
2.293,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00027827991281322836,2.4594941189912243e-05,-0.0009860155062763505,-0.29986932911413705,0.0014156467457574666
2.294,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002792799128132284,2.3583965212060022e-05,-0.0010355822415916937,-0.29986912088862466,0.0014235344587538044
2.295,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002802799128132284,2.2524502105009568e-05,-0.0010829731542687173,-0.2998688987030975,0.0014313559957832868
2.2960000000000003,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00028127991281322843,2.1418776761132497e-05,-0.001128090883386852,-0.29986866248086075,0.0014391007736667665
2.297,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00028227991281322846,2.026910906476622e-05,-0.001170842838434678,-0.2998684121459719,0.0014467584416326873
2.298,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002832799128132285,1.9077909025973524e-05,-0.001211141389271569,-0.2998681476233425,0.0014543188820596747
2.299,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002842799128132285,1.784767172950816e-05,-0.0012489040456908909,-0.2998678688388375,0.0014617722111098185
2.3000000000000003,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00028527991281322853,1.6580972109570626e-05,-0.0012840536262169345,-0.2998675757193718,0.0014691087792543162
2.301,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00028627991281322856,1.5280459561295027e-05,-0.0013165184157902952,-0.2998672681930052,0.0014763191716931727
2.302,CONTACT_ACQUIRE,0.05,0.05,0.01160338443097573,1,0.00028564373497034346,1.3948852400241462e-05,-0.0013445648957350535,-0.2998669461890346,0.0014833942086706314
2.303,CONTACT_ACQUIRE,0.05,0.05,0.017493249884799236,1,0.00028499126295566734,1.2596429284169143e-05,-0.001358968811430155,-0.2998666154535838,0.0014903521037627153
2.3040000000000003,CONTACT_ACQUIRE,0.05,0.05,0.023347931416291663,1,0.00028432666256183455,1.1233544030682178e-05,-0.0013654912279213326,-0.2998662817630624,0.0014972229676628965
2.305,CONTACT_ACQUIRE,0.05,0.05,0.02910107845019775,1,0.00028365423564634997,9.868059608869708e-06,-0.0013641814226669,-0.29986594894949425,0.0015040309693691873
2.306,CONTACT_ACQUIRE,0.05,0.05,0.034688817056958234,1,0.0002829783831201843,8.507753393908095e-06,-0.0013551609159367397,-0.2998656207779688,0.0015107991023543363
2.307,CONTACT_ACQUIRE,0.05,0.05,0.040050302926453805,1,0.00028230356750232863,7.160246201043783e-06,-0.0013386208137052557,-0.29986530090386393,0.0015175490876066947
2.308,CONTACT_ACQUIRE,0.05,0.05,0.045128234332801116,1,0.00028163427541063967,5.832934280863387e-06,-0.0013148185489857004,-0.29986499283209883,0.0015243012890960605
2.309,CONTACT_ACQUIRE,0.05,0.05,0.049869321100274255,1,0.0002809749803519493,4.532924856193617e-06,-0.001284074064807376,-0.29986469987875913,0.0015310746421792292
2.31,CONTACT_ACQUIRE,0.05,0.05,0.054224706056301836,1,0.0002803301061638031,3.2669757355468953e-06,-0.0012467654864021685,-0.29986442513540823,0.0015378865953273669
2.311,CONTACT_ACQUIRE,0.05,0.05,0.05815033599347791,1,0.00027970399144648325,2.04143948850158e-06,-0.001203324333994259,-0.2998641714363652,0.0015447530654239914
2.312,CONTACT_ACQUIRE,0.05,0.05,0.061607279688519784,1,0.00027910085530736753,8.622126153339075e-07,-0.001154230330847921,-0.29986394132919764,0.0015516884067495837
2.313,CONTACT_ACQUIRE,0.05,0.05,0.06456199108913005,1,0.00027852476472038076,-2.6530991282693093e-07,-0.0011000058639123996,-0.29986373704864167,0.0015587053936379114
2.314,CONTACT_ACQUIRE,0.05,0.05,0.06698651631514084,1,0.0002779796037815605,-1.3362744254808512e-06,-0.001041210156486894,-0.2998635604941239,0.0015658152166611382
2.315,CONTACT_ACQUIRE,0.05,0.05,0.06885864369816637,1,0.0002774690451178281,-2.3464023782501628e-06,-0.0009784332138103467,-0.2998634132110242,0.0015730274920769624
2.316,CONTACT_ACQUIRE,0.05,0.05,0.07016199662502778,1,0.0002769965236802034,-3.2920180361530705e-06,-0.000912289603360843,-0.29986329637577885,0.0015803502841523454
2.317,CONTACT_ACQUIRE,0.05,0.05,0.07088606948645604,1,0.00027656521312521766,-4.1700698803997395e-06,-0.0008434121319275262,-0.2998632107848855,0.0015877901398658972
2.318,CONTACT_ACQUIRE,0.05,0.05,0.07102620758575401,1,0.0002761780049594406,-4.978145666409636e-06,-0.0007724454812058104,-0.29986315684783416,0.001595352135385617
2.319,CONTACT_ACQUIRE,0.05,0.05,0.0705835323427672,1,0.0002758374905921606,-5.714481122102187e-06,-0.0007000398627810314,-0.2998631345839501,0.0016030399336212197
2.32,CONTACT_ACQUIRE,0.05,0.05,0.06956481363662899,1,0.0002755459464106356,-6.3779623357036e-06,-0.0006268447519225705,-0.2998631436230983,0.0016108558520615197
2.321,CONTACT_ACQUIRE,0.05,0.05,0.06798229158454078,1,0.0002753053219612663,-6.9681219407916715e-06,-0.0005535027576418677,-0.29986318321016414,0.0016188009400278705
2.322,CONTACT_ACQUIRE,0.05,0.05,0.06585345047614134,1,0.00027511723128884844,-7.4851292625583186e-06,-0.00048064368399389614,-0.29986325221319027,0.001626875064405071
2.323,CONTACT_ACQUIRE,0.05,0.05,0.06320074798494456,1,0.00027498294745501815,-7.929774642817417e-06,-0.0004088788346649007,-0.29986334913501916,0.001635077002851846
2.324,CONTACT_ACQUIRE,0.05,0.05,0.06005130313301404,1,0.000274903400226411,-8.303448211679663e-06,-0.0003387956095222535,-0.29986347212825937,0.0016434045434443568
2.325,CONTACT_ACQUIRE,0.05,0.05,0.056436546797856396,1,0.00027487917689318956,-8.608113420643818e-06,-0.00027095243804663095,-0.299863619013367,0.0016518545896683928
2.326,CONTACT_ACQUIRE,0.05,0.05,0.05239183882728363,1,0.00027491052614972314,-8.846275694749568e-06,-0.00020587409046201067,-0.2998637872996086,0.0016604232696491065
2.327,CONTACT_ACQUIRE,0.05,0.05,0.04795605606095085,1,0.00027499736494157064,-9.020946600076867e-06,-0.00014404740298303476,-0.2998639742086493,0.0016691060484913549
2.328,CONTACT_ACQUIRE,0.05,0.05,0.04317115573667955,1,0.0002751392881567691,-9.135603956987198e-06,-8.591744894257072e-05,-0.29986417670049087,0.001677897842598865
2.329,CONTACT_ACQUIRE,0.05,0.05,0.038081718902743894,1,0.0002753355810149726,-9.194148358852642e-06,-3.188418270809137e-05,-0.29986439150146743,0.00168679313484631
2.33,CONTACT_ACQUIRE,0.05,0.05,0.03273447854828405,1,0.0002755852339854226,-9.200856580432126e-06,1.770042171614372e-05,-0.299864615133994,0.0016957860894947659
2.331,CONTACT_ACQUIRE,0.05,0.05,0.027177837213124882,1,0.00027588696004422113,-9.160332379404279e-06,6.25347206109307e-05,-0.2998648439477519,0.0017048706657674675
2.332,CONTACT_ACQUIRE,0.05,0.05,0.02146137883255589,1,0.0002762392140630953,-9.077455208773072e-06,0.00010236922736911973,-0.2998650741519895,0.0017140407290388902
2.333,CONTACT_ACQUIRE,0.05,0.05,0.01563537953860648,1,0.00027664021410588263,-8.957327366899997e-06,0.00013700790976809224,-0.2998653018486104,0.0017232901586354066
2.334,CONTACT_ACQUIRE,0.05,0.05,0.009750322039895773,1,0.00027708796439546445,-8.805220115805956e-06,0.0001663089563563926,-0.2998655230657242,0.001732612951299471
2.335,CONTACT_ACQUIRE,0.05,0.05,0.0038564180808515498,1,0.0002775802797028813,-8.62651929719637e-06,0.00019018501564692445,-0.29986573379133385,0.0017420033194308325
2.336,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002785802797028813,-8.426670969511538e-06,0.00020888845573557358,-0.2998659300068405,0.0017514557832868731
2.337,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00027958027970288133,-8.209153891065509e-06,0.00022606895091319552,-0.2998661092509164,0.0017609670138334437
2.338,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00028058027970288135,-7.974692477463799e-06,0.0002427712979587664,-0.2998662712257214,0.0017705246152500572
2.339,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002815802797028814,-7.723782192680769e-06,0.00025896103962271173,-0.2998664158375447,0.0017801127694806798
2.34,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002825802797028814,-7.456952422793718e-06,0.0002746048006060715,-0.29986654299237536,0.0017897159367622623
2.341,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002835802797028814,-7.174765359440608e-06,0.0002896703563514426,-0.2998666525960548,0.0017993188578752164
2.342,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00028458027970288145,-6.877814815687559e-06,0.0003041266994093217,-0.2998667445544263,0.0018089065562375275
2.343,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002855802797028815,-6.566724976799457e-06,0.0003179441032431947,-0.2998668187734821,0.0018184643398444712
2.344,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002865802797028815,-6.2421490885410255e-06,0.0003310941833421073,-0.2998668751595073,0.0018279778030559466
2.345,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002875802797028815,-5.904768085764169e-06,0.0003435499555151086,-0.2998669136192211,0.0018374328282334434
2.346,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00028858027970288155,-5.555289164160065e-06,0.0003552858912478774,-0.29986693405991544,0.0018468155872286838
2.347,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00028958027970288157,-5.194444298171101e-06,0.00036627797000800277,-0.29986693638959055,0.0018561125427259892
2.348,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002905802797028816,-4.822988708168125e-06,0.000376503728391784,-0.2998669205170876,0.0018653104494404497
2.349,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002915802797028816,-4.441699280102297e-06,0.0003859423060120312,-0.2998668863522186,0.0018743963551739766
2.35,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00029258027970288165,-4.051372940937969e-06,0.0003945744880331665,-0.29986683380589363,0.0018833576017313327
2.351,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00029358027970288167,-3.652824993263244e-06,0.0004023827442669367,-0.2998667627902448,0.0018921818256982623
2.352,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002945802797028817,-3.246887412557935e-06,0.0004093512647492365,-0.29986667321874755,0.0019008569590838317
2.353,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002955802797028817,-2.834407110674526e-06,0.0004154659917258901,-0.29986656500633896,0.0019093712298291227
2.354,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00029658027970288174,-2.41624416915613e-06,0.0004207146479827348,-0.2998664380695332,0.001917713162184419
2.355,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00029758027970288177,-1.9932700460762957e-06,0.00042508676146297533,-0.2998662923265343,0.0019258715769570364
2.356,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002985802797028818,-1.5663657601386873e-06,0.00042857368612252,-0.29986612769734533,0.001933835591631964
2.357,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0002995802797028818,-1.1364200558200395e-06,0.0004311686189818464,-0.2998659441038756,0.001941594620367479
2.358,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00030058027970288184,-7.043275533772853e-07,0.0004328666133408687,-0.29986574147004424,0.0019491383738679136
2.359,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00030158027970288186,-2.7098688756929143e-07,0.0004336645881312631,-0.299865519721881,0.001956456859135753
2.36,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003025802797028819,1.627011610348288e-07,0.00043356133338874603,-0.2998652787876246,0.001963540379105251
2.361,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003035802797028819,5.95835538275389e-07,0.0004325575118358675,-0.29986501859781745,0.0019703795321597537
2.362,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00030458027970288194,1.0275167882589526e-06,0.0004306556565739656,-0.2998647390853981,0.0019769652115349265
2.363,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00030558027970288196,1.4568489209641596e-06,0.0004278601648910127,-0.2998644401857906,0.001983288604610073
2.364,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.000306580279702882,1.8829412717191722e-06,0.0004241772882001466,-0.2998641218369906,0.001989341192089754
2.365,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.000307580279702882,2.304910348692175e-06,0.0004196151181317129,-0.29986378397964936,0.001995114747077897
2.366,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00030858027970288203,2.7218816645631745e-06,0.0004141835688096202,-0.2998634265571539,0.002000601334046597
2.367,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00030958027970288206,3.132991548580116e-06,0.0004078943553507245,-0.2998630495157054,0.002005793307701818
2.368,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003105802797028821,3.5373889352449683e-06,0.0004007609686337815,-0.2998626528043938,0.00201068331174817
2.369,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003115802797028821,3.934237125925838e-06,0.00039279864639223545,-0.29986223637526993,0.0020152642775549817
2.37,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00031258027970288213,4.322715519749259e-06,0.0003840243406927195,-0.2998618001834152,0.0020195294227258486
2.371,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00031358027970288216,4.702021310192432e-06,0.0003744566818686207,-0.2998613441870076,0.00202347224957385
2.372,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003145802797028822,5.071371143868205e-06,0.0003641159389853927,-0.2998608683473859,0.00202708654350462
2.373,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003155802797028822,5.430002738075894e-06,0.00035302397692146364,-0.2998603726291103,0.0020303663713094567
2.374,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00031658027970288223,5.777176453778368e-06,0.0003412042101555782,-0.2998598570000208,0.002033306079370642
2.375,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00031758027970288225,6.112176820760096e-06,0.00032868155335820544,-0.29985932143129257,0.002035900291781152
2.376,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003185802797028823,6.434314011821801e-06,0.0003154823688912377,-0.29985876589748856,0.0020381439083809075
2.3770000000000002,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003195802797028823,6.742925262974775e-06,0.00030163441132657475,-0.2998581903766097,0.002040032102711737
2.378,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003205802797028823,7.037376236711614e-06,0.00028716676910032395,-0.2998575948501423,0.0020415603198931944
2.379,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00032158027970288235,7.31706232554982e-06,0.0002721098034252417,-0.2998569793031024,0.002042724274421368
2.38,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003225802797028824,7.581409893170178e-06,0.0002564950845896732,-0.29985634372407816,0.002043519947892831
2.3810000000000002,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003235802797028824,7.829877450602785e-06,0.00024035532577661474,-0.2998556881052691,0.0020439435866558336
2.382,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003245802797028824,8.061956765049794e-06,0.00022372431454160572,-0.2998550124425228,0.002043991699390869
2.383,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00032558027970288245,8.277173899075074e-06,0.00020663684209295375,-0.2998543167353694,0.002043661054622708
2.384,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00032658027970288247,8.475090178036743e-06,0.0001891286305222883,-0.29985360098705316,0.0020429486781659923
2.3850000000000002,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003275802797028825,8.655303083788667e-06,0.0001712362581376237,-0.29985286520456167,0.0020418518505064755
2.386,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003285802797028825,8.817447072831145e-06,0.0001529970830549772,-0.29985210939865237,0.002040368104119976
2.387,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00032958027970288254,8.961194317248855e-06,0.00013444916520812797,-0.299851333583877,0.002038495220731087
2.388,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00033058027970288257,9.086255366935325e-06,0.0001156311869393102,-0.29985053777860327,0.00203623122851371
2.3890000000000002,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003315802797028826,9.192379731767489e-06,9.658237233649876e-05,-0.299849722005034,0.002033574399235427
2.39,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003325802797028826,9.279356382560807e-06,7.734240548546846e-05,-0.29984888628922446,0.0020305232453477176
2.391,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00033358027970288264,9.347014169804736e-06,5.795134780697818e-05,-0.29984803066109655,0.002027076517024051
2.392,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00033458027970288267,9.395222159349608e-06,3.844955465124634e-05,-0.29984715515445143,0.002023233199147809
2.3930000000000002,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003355802797028827,9.42388988438894e-06,1.8877591323342284e-05,-0.29984625980697915,0.002018992508252037
2.394,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.0003365802797028827,9.43296751325535e-06,-7.238512857869353e-07,-0.29984534466026663,0.0020143538894129604
2.395,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00033758027970288274,9.422445932723406e-06,-2.031404128720201e-05,-0.29984440975980287,0.0020093170130992205
2.396,CONTACT_ACQUIRE,0.05,0.0,0.0,0,0.00033858027970288276,9.392356746688394e-06,-3.9852290424949535e-05,-0.29984345515498234,0.0020038817719787404
