target,pipeline,sweep_channel,timing_offset_s,timing_offset_ms,trial_count,failure_fraction,stiffness_relative_bias,stiffness_median_abs_relative_error,stiffness_p95_abs_relative_error,damping_relative_bias,damping_median_abs_relative_error,damping_p95_abs_relative_error,effective_mass_relative_bias,effective_mass_median_abs_relative_error,effective_mass_p95_abs_relative_error
compliant,direct,filter_group_delay,0.01,10.0,20,0.0,-0.04665507281586834,0.04849655334916897,0.06141636197118104,-0.28212676906189527,0.28391062875406703,0.31716673021740033,-0.06865397428915712,0.07024187485982791,0.08706429667874467
compliant,direct,filter_group_delay,0.02,20.0,20,0.0,-0.12178275409408383,0.1251259940768307,0.1368062838736356,-0.5355338409258519,0.5403020355488743,0.561825422900574,-0.20176525220588354,0.20312819809700355,0.22091941816789842
compliant,direct,filter_group_delay,0.04,40.0,20,0.0,-0.3046567347799402,0.30289990517551346,0.3138376318820303,-0.8370756097278104,0.8365055395338249,0.8585764207614772,-0.5511104137031324,0.5485425232433825,0.5672862008306894
lightly_damped_flexible,direct,displacement,-0.02,-20.0,20,0.0,-0.040658607547252264,0.04072287923018554,0.054151171552394316,-11.831051626646067,11.835119244541737,12.142904211351595,0.002871729322702521,0.007079812327089652,0.016798383522997985
lightly_damped_flexible,direct,displacement,-0.01,-10.0,20,0.0,-0.03253866377870414,0.03238737810683015,0.046450726283584716,-5.800258122204103,5.805569445781324,6.0371680391803055,-0.028287105652472534,0.028350975937701306,0.04563200033747934
lightly_damped_flexible,direct,displacement,-0.005,-5.0,20,0.0,-0.031528649893468486,0.03124602508466296,0.045508661370838685,-2.887511126484268,2.909396378840675,3.0874304730249786,-0.03559251032397491,0.03592051115046918,0.05241707776874906
lightly_damped_flexible,direct,displacement,-0.0025,-2.5,20,0.0,-0.03134739113580311,0.031004992989790026,0.045374253298319615,-1.4456389869139366,1.4711900065531414,1.627474391762247,-0.0368907520743407,0.03735404100582379,0.05355492728291306
lightly_damped_flexible,direct,displacement,-0.001,-1.0,20,0.0,-0.0313157791974472,0.03093522673921313,0.04537930136142358,-0.582458086930196,0.6046425638718451,0.7535593512300208,-0.03683148973013653,0.037376019906226854,0.0534261829830373
lightly_damped_flexible,direct,displacement,0.0,0.0,20,0.0,-0.031320231219690374,0.030913624270633593,0.04541336404801918,-0.007098637145583625,0.09695583883389047,0.34172754668994204,-0.036485734774772946,0.037084702561139105,0.05305941966093158
lightly_damped_flexible,direct,displacement,0.001,1.0,20,0.0,-0.03134773693830121,0.030913028625507384,0.04547230270995825,0.5685703465964924,0.5467155196095733,0.8149845340649992,-0.035878406330667474,0.03649050731964104,0.052424548913707715
lightly_damped_flexible,direct,displacement,0.0025,2.5,20,0.0,-0.03143101622212211,0.030951783832737098,0.045611519392892486,1.4333807865924475,1.4081478619877676,1.6854194798708317,-0.03451165207022249,0.03512992024403838,0.05105584402647464
lightly_damped_flexible,direct,displacement,0.005,5.0,20,0.0,-0.0317189254047955,0.03115336193678369,0.04601479399027582,2.8806917923342734,2.8517807737315293,3.1431124710716096,-0.030855927606298676,0.03147003054516184,0.04745007434066308
lightly_damped_flexible,direct,displacement,0.01,10.0,20,0.0,-0.03309837399835019,0.03230451766223032,0.04771791801249282,5.814444170432388,5.790569826031758,6.101103419677027,-0.018983222166509606,0.019487285887581418,0.03593025282931213
lightly_damped_flexible,direct,displacement,0.02,20.0,20,0.0,-0.0429667539434446,0.041390530984415835,0.058614761036103476,11.916573687943963,11.925765659947619,12.258280629584563,0.020343487209133926,0.02074788115192705,0.03388733154688413
lightly_damped_flexible,direct,acceleration,-0.02,-20.0,20,0.0,-0.21754127997108097,0.2157550424086854,0.22801389656222798,10.295281199502925,10.291473930477851,10.488058290026478,-0.20139409988251492,0.20050576404082365,0.2147228573076947
lightly_damped_flexible,direct,acceleration,-0.01,-10.0,20,0.0,-0.0828599861079255,0.08237763914426807,0.09968403808503873,5.998707648634143,6.007626622367298,6.292718525901762,-0.08282955847017774,0.08263423233258549,0.10032268060194437
lightly_damped_flexible,direct,acceleration,-0.005,-5.0,20,0.0,-0.04545271928154542,0.04429557394471838,0.06091008880679876,3.1095667627245964,3.0820582820571363,3.3769054971997585,-0.05006258410143979,0.04916262017943385,0.06831027543033792
lightly_damped_flexible,direct,acceleration,-0.0025,-2.5,20,0.0,-0.035228687035805714,0.03391772084537753,0.05026683373621087,1.567747593646877,1.5397245300497018,1.8223987005450015,-0.04054953615705729,0.039987354105890494,0.058238885323569876
lightly_damped_flexible,direct,acceleration,-0.001,-1.0,20,0.0,-0.03218031317614322,0.03126023761903781,0.04677037818749181,0.622111981777186,0.5987150121504938,0.8698002584763791,-0.03753248268375155,0.03738422666718488,0.05468326612285061
lightly_damped_flexible,direct,acceleration,0.0,0.0,20,0.0,-0.031320231219690374,0.030913624270633593,0.04541336404801918,-0.007098637145583625,0.09695583883389047,0.34172754668994204,-0.036485734774772946,0.037084702561139105,0.05305941966093158
lightly_damped_flexible,direct,acceleration,0.001,1.0,20,0.0,-0.03148604857514727,0.0316829011559049,0.045062077506627655,-0.6335200823289175,0.654909725302123,0.8029220980630265,-0.036227383525444724,0.03686724331964025,0.05240802629095378
lightly_damped_flexible,direct,acceleration,0.0025,2.5,20,0.0,-0.03348744083481579,0.03325729553070014,0.046036724743413804,-1.5767383973915563,1.6023624569357613,1.751317148439421,-0.0371772031493537,0.03778437427429043,0.05246198295232588
lightly_damped_flexible,direct,acceleration,0.005,5.0,20,0.0,-0.04220138433017067,0.04217989341863841,0.05508607765784297,-3.118061267269499,3.1417139436928045,3.291524775906146,-0.04358820042076178,0.04465839549267481,0.057290815520865825
lightly_damped_flexible,direct,acceleration,0.01,10.0,20,0.0,-0.07752950553325903,0.07743729407365066,0.0921890010149903,-5.985204799516313,5.98666067101732,6.169117914592211,-0.07131664376735783,0.07430671599662309,0.08391358800528395
lightly_damped_flexible,direct,acceleration,0.02,20.0,20,0.0,-0.21330495201784355,0.21431448194395275,0.22627452360419298,-10.135512895973925,10.136320489233462,10.379279137517257,-0.18683914840558682,0.18996823499094972,0.20459098057308517
lightly_damped_flexible,direct,force,-0.02,-20.0,20,0.0,-0.1993550858309839,0.19941732151982255,0.2128664569448173,-1.0292135396187967,1.0506706109872592,1.1763349040497246,-0.21711447846451365,0.21803941247961423,0.226515568483797
lightly_damped_flexible,direct,force,-0.01,-10.0,20,0.0,-0.07855493919739535,0.078454797936018,0.09184500076769217,-0.5547025945706203,0.5773705535987089,0.7226531076317906,-0.08367235947317536,0.08406604980223703,0.09646997164249473
lightly_damped_flexible,direct,force,-0.005,-5.0,20,0.0,-0.04323719333267943,0.0432855592657729,0.0558780811030063,-0.28473287081668913,0.3061570685803263,0.4575166604750654,-0.04643624566239465,0.047165506407599034,0.061857201946805246
lightly_damped_flexible,direct,force,-0.0025,-2.5,20,0.0,-0.0341455085047397,0.034447923896536475,0.04754504587532475,-0.14788735794010907,0.1782268818959305,0.3205801180644927,-0.037879285932598636,0.03851221264069543,0.053874124917926265
lightly_damped_flexible,direct,force,-0.001,-1.0,20,0.0,-0.03162086198509307,0.0314740941091884,0.045415782039541275,-0.06097956008382917,0.10941511336646359,0.293023693934363,-0.03610939701080976,0.03671615021021124,0.052421137852111825
lightly_damped_flexible,direct,force,0.0,0.0,20,0.0,-0.031320231219690374,0.030913624270633593,0.04541336404801918,-0.007098637145583625,0.09695583883389047,0.34172754668994204,-0.036485734774772946,0.037084702561139105,0.05305941966093158
lightly_damped_flexible,direct,force,0.001,1.0,20,0.0,-0.03210611599500329,0.0314110320222801,0.04644443311247949,0.043837279009588115,0.10503923492780265,0.3873741578862907,-0.03819055510761559,0.038405477793171494,0.05489444004997989
lightly_damped_flexible,direct,force,0.0025,2.5,20,0.0,-0.035473335953092336,0.034376051314760424,0.05021135412477773,0.12754946259094888,0.10984615066976644,0.3748847929847739,-0.0433191336651495,0.04295649475658869,0.06026699976646447
lightly_damped_flexible,direct,force,0.005,5.0,20,0.0,-0.045750423823369364,0.044302490715369534,0.061083275478527016,0.26240219131161346,0.24060413399625824,0.5026688318465381,-0.05714841487913032,0.05638716746188632,0.07415387022525682
lightly_damped_flexible,direct,force,0.01,10.0,20,0.0,-0.08238196467752308,0.08040338706186058,0.09861240009073509,0.5063138985877571,0.48433795342050323,0.73632057136173,-0.10364721732356239,0.10270208206551729,0.12021131740751378
lightly_damped_flexible,direct,force,0.02,20.0,20,0.0,-0.19789112424366714,0.1997208107483529,0.2149169699142114,0.863388537002964,0.8459799998794876,1.0554776289266328,-0.24606342685243562,0.2450396396264246,0.2607123322119071
lightly_damped_flexible,direct,filter_group_delay,0.0,0.0,20,0.0,-0.031320231219690374,0.030913624270633593,0.04541336404801918,-0.007098637145583625,0.09695583883389047,0.34172754668994204,-0.036485734774772946,0.037084702561139105,0.05305941966093158
lightly_damped_flexible,direct,filter_group_delay,0.0025,2.5,20,0.0,-0.03344274840593593,0.033305027630668935,0.04607081058043712,-0.1423569509192925,0.16808681317736718,0.3099934973702943,-0.036992299533817906,0.03771629981233726,0.052180452756796065
lightly_damped_flexible,direct,filter_group_delay,0.005,5.0,20,0.0,-0.04188734510881263,0.04177310485106024,0.05474321720415187,-0.278424474191859,0.2962894003843164,0.44084969404163876,-0.044993205306025644,0.04575736859398133,0.05874606736826517
lightly_damped_flexible,direct,filter_group_delay,0.01,10.0,20,0.0,-0.07512807135071957,0.07484311436968785,0.08984128822033982,-0.532332067666508,0.5483425659569804,0.6834904078033435,-0.08000900228911285,0.0831674538381027,0.09387031690837849
lightly_damped_flexible,direct,filter_group_delay,0.02,20.0,20,0.0,-0.1905058103975122,0.19214700899928805,0.20298004601682673,-0.9558443690264653,0.9702649077856715,1.1245448648823455,-0.2078311407497942,0.21016347694035914,0.2251187638691294
lightly_damped_flexible,direct,filter_group_delay,0.04,40.0,20,0.0,-0.454813339735594,0.45504808155523446,0.4642992537840276,-1.3149893300000928,1.3151526747800322,1.4677660536639192,-0.5087644503652804,0.5077296950989085,0.5202480316472147
high_damping,direct,displacement,-0.02,-20.0,20,0.0,0.02107850907018016,0.018927916719832846,0.041553962670680025,-0.08269884316811661,0.07845356745442125,0.10619713885485711,-0.8220752575892198,0.8238435010253404,0.8453812355302838
